Travis is touring . <eos>	[5.545644760131836, 5.135608673095703, 5.69801139831543, 3.7267189025878906, 2.8332490842331026e-07]	[10.783533096313477, 5.286469459533691, 8.493884086608887, 3.5422115325927734, -0.0]
Travis is revealing . <eos>	[4.987690448760986, 5.6641154289245605, 4.619206428527832, 2.757467269897461, 2.71660013595465e-07]	[10.838348388671875, 3.176952362060547, 13.677736282348633, 9.159223556518555, -0.0]
Noah approached . <eos>	[4.989353179931641, 5.321303367614746, 4.812472343444824, 2.6803536457009614e-07]	[11.207998275756836, 9.970500946044922, 8.386013984680176, -0.0]
Noah works with . <eos>	[4.989884376525879, 5.3198652267456055, 3.297030448913574, 5.322648048400879, 2.69267104613391e-07]	[11.189175605773926, 9.698559761047363, 2.199110984802246, 8.857583045959473, -0.0]
The Lutherans could n't skate around . <eos>	[4.989855766296387, 7.8053059577941895, 5.445981979370117, 3.976269245147705, 5.5709662437438965, 4.463994026184082, 3.815213680267334, 3.140072522000992e-07]	[1.7124528884887695, 13.256869316101074, 7.018795013427734, 4.927872657775879, 12.31142520904541, 4.851681709289551, 3.5795040130615234, -0.0]
The Lutherans could n't disagree with . <eos>	[4.988504886627197, 7.804970741271973, 5.447391986846924, 3.9787940979003906, 5.5713300704956055, 2.6990866661071777, 3.493021249771118, 2.6169686861976516e-07]	[1.7147884368896484, 13.25705337524414, 7.020429611206055, 4.93189811706543, 8.765316009521484, 0.8086624145507812, 8.185464859008789, -0.0]
A lot of teenagers have n't left . <eos>	[4.989291191101074, 7.243650913238525, 0.39923742413520813, 6.255504131317139, 4.814685344696045, 5.053410530090332, 4.354492664337158, 4.097126483917236, 2.8522487127702334e-07]	[3.931757926940918, 6.358792781829834, 0.044506072998046875, 8.455448150634766, 2.2732181549072266, 5.2009782791137695, 4.409603118896484, 2.414030075073242, -0.0]
A lot of teenagers have n't arrived at . <eos>	[4.991270065307617, 7.242011070251465, 0.39872467517852783, 6.253862380981445, 4.814493656158447, 5.053396224975586, 4.354628562927246, 3.314011335372925, 4.0733137130737305, 2.843248125827813e-07]	[3.932100296020508, 6.356372833251953, 0.04443931579589844, 8.45549488067627, 2.2734622955322266, 5.200989723205566, 6.054172515869141, 1.9424076080322266, 5.291913032531738, -0.0]
Rhonda 's employees had n't run around . <eos>	[4.990818023681641, 6.098630905151367, 6.613163948059082, 4.3451337814331055, 5.513895034790039, 5.126072883605957, 4.342795372009277, 4.195623397827148, 2.860940924165334e-07]	[14.098608016967773, 3.494755744934082, 9.781326293945312, 4.501527786254883, 6.745820999145508, 6.908962249755859, 4.999212265014648, 2.7007999420166016, -0.0]
Rhonda 's employees had n't boasted about . <eos>	[4.989404678344727, 6.101447105407715, 6.6126508712768555, 4.344618797302246, 5.513444900512695, 5.126199722290039, 3.8174386024475098, 4.573764801025391, 2.7141842906530655e-07]	[14.097946166992188, 3.496734619140625, 9.77794075012207, 4.499612808227539, 6.743966102600098, 10.257022857666016, 2.018007278442383, 7.043589115142822, -0.0]
Renee could descend . <eos>	[4.987722873687744, 5.922005653381348, 3.3315014839172363, 3.5371766090393066, 2.6619895265866944e-07]	[13.153556823730469, 8.143278121948242, 10.885549545288086, 5.891037940979004, -0.0]
Renee could flee from . <eos>	[4.988389015197754, 5.921230316162109, 3.3322248458862305, 3.7434802055358887, 3.4618306159973145, 2.8454707035052706e-07]	[13.1529541015625, 8.138256072998047, 10.137096405029297, 2.1100845336914062, 9.784893035888672, -0.0]
This student 's supervisors descended . <eos>	[4.993288040161133, 6.1405487060546875, 5.473703384399414, 7.273710250854492, 4.805413722991943, 1.6150295734405518, 2.671219192507124e-07]	[3.591947555541992, 9.906512260437012, 2.997678756713867, 12.677091598510742, 11.335712432861328, 8.03744888305664, -0.0]
This student 's supervisors admired . <eos>	[4.989815711975098, 6.140188217163086, 5.473810195922852, 7.272612571716309, 4.803459167480469, 4.334259510040283, 2.5118379198829643e-07]	[3.594083786010742, 9.896608352661133, 2.9972896575927734, 12.676016807556152, 11.745458602905273, 7.868174076080322, -0.0]
Karen 's dentists buy . <eos>	[4.993401527404785, 6.115483283996582, 6.17652702331543, 4.296110153198242, 5.111459732055664, 2.7053897611040156e-07]	[10.555365562438965, 3.3574695587158203, 14.3634614944458, 8.98806095123291, 7.492938041687012, -0.0]
Karen 's dentists found . <eos>	[4.9872822761535645, 6.112090110778809, 6.187129974365234, 4.292265892028809, 3.9716222286224365, 2.6397896135677e-07]	[10.559587478637695, 3.3544178009033203, 14.364645957946777, 6.327068328857422, 9.715149879455566, -0.0]
A lot of mothers of Steve observe . <eos>	[4.9830780029296875, 7.240138053894043, 0.3973490595817566, 6.256410598754883, 4.699767589569092, 4.167646408081055, 4.8379974365234375, 4.460054397583008, 2.661373059709149e-07]	[3.927353858947754, 6.3586835861206055, 0.04427909851074219, 11.138550758361816, 5.084822654724121, 11.818435668945312, 10.978999137878418, 5.04142951965332, -0.0]
A lot of mothers of Steve talk to . <eos>	[4.986965179443359, 7.241682052612305, 0.39863407611846924, 6.255797386169434, 4.697875022888184, 4.166632652282715, 4.837651252746582, 3.619645595550537, 4.527990818023682, 2.7218945319873455e-07]	[3.9329833984375, 6.355922222137451, 0.044422149658203125, 11.140605926513672, 5.084957122802734, 11.821250915527344, 10.809547424316406, 2.1777801513671875, 7.411779403686523, -0.0]
Bill 's wife saw . <eos>	[4.990832805633545, 6.0716776847839355, 7.2843017578125, 4.8448615074157715, 4.245672702789307, 2.5892379085235007e-07]	[8.78360652923584, 3.686041831970215, 4.812026023864746, 8.674491882324219, 8.151960372924805, -0.0]
Bill 's wife returns to . <eos>	[4.990138053894043, 6.074807167053223, 7.285504341125488, 4.839967250823975, 2.2461769580841064, 4.917260646820068, 2.986899119150621e-07]	[8.777105331420898, 3.691282272338867, 4.816113471984863, 8.567009925842285, 0.6936779022216797, 10.555586814880371, -0.0]
Tara 's doctors have watched . <eos>	[4.993411064147949, 5.830986022949219, 7.223299503326416, 5.101640701293945, 5.346406936645508, 3.8743674755096436, 2.704343842196977e-07]	[11.849202156066895, 2.4930601119995117, 9.614715576171875, 2.8762712478637695, 6.999849319458008, 6.447946548461914, -0.0]
Tara 's doctors have examined . <eos>	[4.990716934204102, 5.835172653198242, 7.2270307540893555, 5.1016035079956055, 5.346385478973389, 3.526090145111084, 2.57586378893393e-07]	[11.848884582519531, 2.4891138076782227, 9.60923957824707, 2.8776025772094727, 7.242368698120117, 8.591623306274414, -0.0]
