Even Suzanne has really joked around . <eos>	[5.545644760131836, 3.805342197418213, 4.742705345153809, 5.033598899841309, 5.2119879722595215, 2.9265613555908203, 3.7044692039489746, 2.777788381536084e-07]	[11.829107284545898, 14.033227920532227, 6.4002485275268555, 8.831555366516113, 9.674209594726562, 6.865581512451172, 2.859834671020508, -0.0]
Even Suzanne has ever joked around . <eos>	[5.545644760131836, 3.805342197418213, 4.742705345153809, 5.033598899841309, 4.37249755859375, 2.6924338340759277, 3.94796085357666, 2.8296463483457046e-07]	[11.829107284545898, 14.033227920532227, 6.4002485275268555, 5.980471611022949, 9.837126731872559, 7.344594955444336, 2.8874759674072266, -0.0]
Even many teenagers clearly boycott those legislatures . <eos>	[5.545644760131836, 3.805342197418213, 5.394506931304932, 4.721319675445557, 6.320928573608398, 3.795703887939453, 5.992003440856934, 3.629505157470703, 2.690453868581244e-07]	[11.829107284545898, 7.157326698303223, 9.342538833618164, 9.700218200683594, 11.02237606048584, 5.702543258666992, 12.68860149383545, 1.43450927734375, -0.0]
Even many teenagers ever boycott those legislatures . <eos>	[5.545644760131836, 3.805342197418213, 5.394506931304932, 4.721319675445557, 5.8731584548950195, 3.8860809803009033, 6.371410369873047, 3.1967568397521973, 2.718058453865524e-07]	[11.829107284545898, 7.157326698303223, 9.342538833618164, 9.044416427612305, 13.511256217956543, 6.331151008605957, 11.517705917358398, 1.1205215454101562, -0.0]
Even every cashier had clearly found out who has n't sung . <eos>	[5.545644760131836, 3.805342197418213, 6.441735744476318, 4.136978626251221, 4.443987846374512, 6.005006790161133, 3.874699592590332, 3.3404598236083984, 4.76074743270874, 5.077282905578613, 4.76167106628418, 3.9669508934020996, 2.879635303543182e-07]	[11.829107284545898, 8.578667640686035, 13.615731239318848, 3.549325942993164, 9.246940612792969, 5.294203758239746, 3.140869140625, 3.858090400695801, 4.683902740478516, 5.523908615112305, 9.733738899230957, 2.365483283996582, -0.0]
Even every cashier had ever found out who has n't sung . <eos>	[5.545644760131836, 3.805342197418213, 6.441735744476318, 4.136978626251221, 4.443987846374512, 4.637578964233398, 3.9520435333251953, 3.338538885116577, 4.783361911773682, 4.892111778259277, 4.644965171813965, 3.895111560821533, 2.8709814614558127e-07]	[11.829107284545898, 8.578667640686035, 13.615731239318848, 3.549325942993164, 6.422717094421387, 4.8058319091796875, 2.5415544509887695, 3.687570571899414, 4.507987976074219, 5.765231132507324, 9.883176803588867, 2.145443916320801, -0.0]
Even Mark might often irritate the pedestrians . <eos>	[5.545644760131836, 3.805342197418213, 4.606335163116455, 3.3887557983398438, 4.567428112030029, 4.635925769805908, 8.087148666381836, 3.9369654655456543, 2.7773796773544746e-07]	[11.829107284545898, 13.398709297180176, 9.957145690917969, 6.770303726196289, 4.702298164367676, 1.6422719955444336, 13.591976165771484, 2.2480878829956055, -0.0]
Even Mark might ever irritate the pedestrians . <eos>	[5.545644760131836, 3.805342197418213, 4.606335163116455, 3.3887557983398438, 3.9517593383789062, 4.642406940460205, 7.987553596496582, 3.942288398742676, 2.819464839376451e-07]	[11.829107284545898, 13.398709297180176, 9.957145690917969, 7.145501136779785, 5.66031551361084, 1.592935562133789, 13.856352806091309, 1.7713098526000977, -0.0]
Even Tara had really baked . <eos>	[5.545644760131836, 3.805342197418213, 5.5221476554870605, 5.143728256225586, 5.320125579833984, 4.745079040527344, 2.7313564032738213e-07]	[11.829107284545898, 15.393227577209473, 3.8771657943725586, 7.3509416580200195, 11.974361419677734, 3.9149293899536133, -0.0]
Even Tara had ever baked . <eos>	[5.545644760131836, 3.805342197418213, 5.5221476554870605, 5.143728256225586, 3.977681875228882, 4.285949230194092, 2.744830283063493e-07]	[11.829107284545898, 15.393227577209473, 3.8771657943725586, 5.92076301574707, 12.754562377929688, 3.5088329315185547, -0.0]
