Only Bill would ever complain . <eos>	[5.545644760131836, 4.96573543548584, 5.53172492980957, 4.755631923675537, 4.490299224853516, 2.7368905544281006, 2.848113638265204e-07]	[11.450105667114258, 8.960416793823242, 6.671139717102051, 4.890268325805664, 9.347758293151855, 1.8989591598510742, -0.0]
Even Bill would ever complain . <eos>	[4.987687110900879, 3.733450412750244, 5.451827049255371, 5.002080917358398, 5.075875759124756, 2.60023832321167, 2.8737548518620315e-07]	[6.73057746887207, 10.730859756469727, 6.045768737792969, 6.771480560302734, 8.59775447845459, 3.1951446533203125, -0.0]
Only Lori had ever healed Carl . <eos>	[4.9878034591674805, 5.024153232574463, 4.818460464477539, 4.680269718170166, 4.020859718322754, 3.9526023864746094, 4.264532089233398, 2.7963372417616483e-07]	[6.946380615234375, 13.21366024017334, 4.378546714782715, 5.277454376220703, 9.377434730529785, 9.112211227416992, 2.239230155944824, -0.0]
Even Lori had ever healed Carl . <eos>	[4.983964920043945, 3.7320470809936523, 5.234013557434082, 4.8815388679504395, 4.506851673126221, 4.012011528015137, 4.262253761291504, 2.8018956754749524e-07]	[6.72709846496582, 14.51712417602539, 4.375058174133301, 8.173062324523926, 8.984601020812988, 9.233657836914062, 2.8126840591430664, -0.0]
Only these pedestrians ever obligate Carl to aggravate Brad . <eos>	[4.985001564025879, 5.027320384979248, 7.0931291580200195, 4.029045104980469, 5.748729705810547, 4.89250373840332, 4.782575607299805, 5.683879852294922, 4.10685920715332, 5.251725673675537, 2.621628993892955e-07]	[6.943324089050293, 6.111665725708008, 11.114657402038574, 6.97749137878418, 5.574841499328613, 13.544703483581543, 5.818610191345215, 3.9383678436279297, 14.167325019836426, 2.599058151245117, -0.0]
Even these pedestrians ever obligate Carl to aggravate Brad . <eos>	[4.987241744995117, 3.73146390914917, 7.3265700340271, 4.314974784851074, 6.097810745239258, 5.076592445373535, 4.810673713684082, 5.623577117919922, 4.4316511154174805, 4.7610015869140625, 2.6463726499059703e-07]	[6.724832534790039, 6.362042427062988, 11.68192195892334, 9.696074485778809, 4.861082077026367, 13.64326286315918, 5.793423652648926, 4.106845855712891, 13.80617618560791, 2.5821714401245117, -0.0]
Only Alexander ever looked like this drawing . <eos>	[4.988256454467773, 5.02489709854126, 5.508298873901367, 5.435688495635986, 3.4386377334594727, 4.436672687530518, 3.540010452270508, 3.8890254497528076, 2.7431005378275586e-07]	[6.9397783279418945, 9.826374053955078, 7.445653915405273, 6.653417587280273, 3.471796989440918, 4.1027374267578125, 10.71402645111084, 1.6170473098754883, -0.0]
Even Alexander ever looked like this drawing . <eos>	[4.987704277038574, 3.7345972061157227, 5.548810005187988, 5.583111763000488, 3.403831958770752, 4.131572246551514, 4.207158088684082, 3.9716944694519043, 2.755707555479603e-07]	[6.727550506591797, 10.543209075927734, 9.537446975708008, 6.250631332397461, 3.506300926208496, 4.334115982055664, 9.804222106933594, 1.955185890197754, -0.0]
Only libraries ever sway Sally to salute . <eos>	[4.988424301147461, 5.025102615356445, 4.088859558105469, 5.834933757781982, 5.0353851318359375, 5.634944915771484, 5.9884443283081055, 4.003168106079102, 2.786274535537814e-07]	[6.943434715270996, 12.277552604675293, 8.543542861938477, 15.698720932006836, 12.205667495727539, 2.515275001525879, 10.372274398803711, 3.1110658645629883, -0.0]
Even libraries ever sway Sally to salute . <eos>	[4.989370346069336, 3.733369827270508, 4.505214691162109, 6.105637550354004, 5.047184944152832, 5.557990074157715, 5.826388835906982, 4.270381927490234, 2.861567622858274e-07]	[6.729125022888184, 12.658323287963867, 10.72497844696045, 15.229926109313965, 11.702340126037598, 2.3357114791870117, 11.125840187072754, 3.326981544494629, -0.0]
Only Meredith should ever wear the shawl . <eos>	[4.989105224609375, 5.024838447570801, 5.025143623352051, 3.4211835861206055, 3.740232467651367, 4.281478404998779, 6.532945156097412, 5.437972068786621, 3.1652922416469664e-07]	[6.944114685058594, 13.673731803894043, 8.433456420898438, 6.638212203979492, 6.307060241699219, 1.6526165008544922, 2.5604238510131836, 2.3896703720092773, -0.0]
Even Meredith should ever wear the shawl . <eos>	[4.987464427947998, 3.735579490661621, 4.626910209655762, 4.130952835083008, 4.344141006469727, 4.30751895904541, 6.434682846069336, 5.661663055419922, 3.2775713521004946e-07]	[6.73747444152832, 14.433838844299316, 7.534602642059326, 7.715976715087891, 6.393653869628906, 2.0164413452148438, 2.4121971130371094, 3.28292179107666, -0.0]
Only Grace ever reveals Janice . <eos>	[4.986638069152832, 5.02957820892334, 5.505678176879883, 5.452994346618652, 3.60788631439209, 2.4713268280029297, 2.8192411605232337e-07]	[6.940437316894531, 11.875563621520996, 8.925410270690918, 9.191767692565918, 12.489845275878906, 2.4361305236816406, -0.0]
Even Grace ever reveals Janice . <eos>	[4.9919891357421875, 3.733696460723877, 5.741774559020996, 5.577337265014648, 2.97861647605896, 2.6914472579956055, 2.820236204570392e-07]	[6.730350494384766, 14.186440467834473, 10.816537857055664, 8.994938850402832, 13.598908424377441, 2.7880687713623047, -0.0]
Only Aaron ever messes up some couches . <eos>	[4.992799282073975, 5.024044990539551, 4.8129777908325195, 5.3894195556640625, 4.982511520385742, 3.9574155807495117, 5.338102340698242, 6.018805503845215, 2.8428260634427716e-07]	[6.944337844848633, 11.57303524017334, 8.371990203857422, 5.761385917663574, 6.046822547912598, 6.7369232177734375, 3.6744613647460938, 2.821737289428711, -0.0]
Even Aaron ever messes up some couches . <eos>	[4.990771293640137, 3.736955165863037, 5.017439365386963, 5.598628997802734, 4.980254650115967, 4.160163879394531, 5.639473915100098, 6.353949546813965, 2.8418099873306346e-07]	[6.728458404541016, 13.245551109313965, 10.283117294311523, 5.86374568939209, 5.680787086486816, 5.387187957763672, 3.5272083282470703, 3.6303157806396484, -0.0]
Only Elizabeth ever doubted Patricia has arrived at the hospital . <eos>	[4.989927768707275, 5.024919509887695, 5.49039363861084, 5.266351699829102, 3.441647529602051, 3.2242679595947266, 4.724327087402344, 3.0905840396881104, 3.937455177307129, 6.780162811279297, 3.049175977706909, 2.9298016102075053e-07]	[6.955890655517578, 9.996496200561523, 8.635848999023438, 8.701964378356934, 12.132373809814453, 7.690179824829102, 8.171285629272461, 1.8180160522460938, 1.0310115814208984, 6.2533721923828125, 1.2995195388793945, -0.0]
Even Elizabeth ever doubted Patricia has arrived at the hospital . <eos>	[4.988340377807617, 3.733948230743408, 5.838123321533203, 5.401994705200195, 3.34330677986145, 4.274216651916504, 4.775254726409912, 3.196787118911743, 3.8814496994018555, 6.847815990447998, 3.256646156311035, 2.969051706713799e-07]	[6.729032516479492, 11.403116226196289, 10.678763389587402, 7.722683906555176, 12.356063842773438, 7.393825531005859, 7.866524696350098, 1.7519493103027344, 0.9841794967651367, 5.984502792358398, 1.6006393432617188, -0.0]
