Spain was found by some guests . <eos>	[5.545644760131836, 3.5407800674438477, 5.781681060791016, 3.236340045928955, 4.825109481811523, 6.013630390167236, 3.0298914909362793, 2.665364888798649e-07]	[8.641568183898926, 3.5652847290039062, 6.969379425048828, 3.2884140014648438, 4.0445709228515625, 10.703567504882812, 1.3010406494140625, -0.0]
Spain was found by some cars . <eos>	[4.990509986877441, 4.903090000152588, 5.632115364074707, 2.6473703384399414, 4.865514278411865, 6.030174255371094, 3.586881160736084, 2.749277996372257e-07]	[9.752768516540527, 2.346691131591797, 7.457864761352539, 3.3133745193481445, 3.67108154296875, 11.066274642944336, 4.633262634277344, -0.0]
Christina was walked through by the child . <eos>	[4.991358757019043, 5.522719860076904, 5.6218109130859375, 3.5878853797912598, 2.6845004558563232, 4.384965896606445, 7.551558494567871, 4.121371746063232, 2.807520047554135e-07]	[11.238546371459961, 3.2672576904296875, 11.061253547668457, 3.520139694213867, 6.265433311462402, 1.2584314346313477, 6.891880989074707, 2.574782371520996, -0.0]
Christina was walked through by the photographs . <eos>	[4.9911699295043945, 5.521917343139648, 5.622351169586182, 3.587707996368408, 2.684358596801758, 4.383100986480713, 7.553078651428223, 3.155029535293579, 2.7784068379332894e-07]	[11.239839553833008, 3.2663745880126953, 11.058327674865723, 3.520029067993164, 6.266206741333008, 1.2591047286987305, 10.627973556518555, 2.700277328491211, -0.0]
Most mountains are n't found by the pedestrians . <eos>	[4.991215229034424, 4.8437395095825195, 4.057080268859863, 6.1113176345825195, 6.2596540451049805, 3.2344884872436523, 6.132541656494141, 7.072615623474121, 3.164696216583252, 2.5963132088691054e-07]	[5.727629661560059, 10.458049774169922, 1.264871597290039, 10.150198936462402, 4.879107475280762, 5.137910842895508, 1.7332077026367188, 12.549091339111328, 1.5171451568603516, -0.0]
Most mountains are n't found by the lamp . <eos>	[4.98963737487793, 4.846363067626953, 4.057926654815674, 6.111449718475342, 6.259857177734375, 3.234072208404541, 6.1329755783081055, 7.072868347167969, 3.695180654525757, 2.63187928339903e-07]	[5.724518775939941, 10.454000473022461, 1.2649650573730469, 10.149276733398438, 4.878108024597168, 5.137996673583984, 1.733515739440918, 12.651270866394043, 1.5759878158569336, -0.0]
Connie was dropped by by some girl . <eos>	[4.988870620727539, 5.67263126373291, 5.4323530197143555, 2.2876453399658203, 4.552083969116211, 4.668963432312012, 5.605216026306152, 5.710095405578613, 2.820775364398287e-07]	[11.460745811462402, 3.3455429077148438, 6.8007354736328125, 2.724761962890625, 11.53800106048584, 6.876235485076904, 8.380603790283203, 3.4169321060180664, -0.0]
Connie was dropped by by some analyses . <eos>	[4.991804122924805, 5.6719794273376465, 5.432170867919922, 2.2883782386779785, 4.553336143493652, 4.669857978820801, 5.605899810791016, 3.078540086746216, 2.684773789951578e-07]	[11.465624809265137, 3.3484363555908203, 6.801813125610352, 2.7246875762939453, 11.538171768188477, 6.877170562744141, 14.16406536102295, 2.13250732421875, -0.0]
Many pictures are climbed down by the actor . <eos>	[4.989130020141602, 5.7806830406188965, 3.599567413330078, 5.6300048828125, 3.8556785583496094, 3.4065136909484863, 5.275506019592285, 7.668947696685791, 3.887585401535034, 2.625070010253694e-07]	[5.546468734741211, 9.595603942871094, 2.453939437866211, 14.849838256835938, 5.387243270874023, 4.036282539367676, 1.3100404739379883, 8.13047981262207, 2.1322860717773438, -0.0]
Many pictures are climbed down by the horse . <eos>	[4.988231182098389, 5.778596878051758, 3.599984645843506, 5.630393981933594, 3.855997323989868, 3.4068410396575928, 5.273741245269775, 7.667995929718018, 3.8156495094299316, 2.676069073004328e-07]	[5.54625129699707, 9.595846176147461, 2.451261520385742, 14.848946571350098, 5.387598991394043, 4.035088539123535, 1.3099861145019531, 8.159387588500977, 1.9070453643798828, -0.0]
The candle is hired by some child . <eos>	[4.987892150878906, 7.804900646209717, 4.542352676391602, 5.313108444213867, 2.74041748046875, 3.604775905609131, 5.953204154968262, 5.621122360229492, 2.766659576991515e-07]	[1.71319580078125, 12.296073913574219, 1.354543685913086, 12.183242797851562, 1.3342819213867188, 6.324040412902832, 10.323174476623535, 3.619588851928711, -0.0]
The candle is hired by some plate . <eos>	[4.990354537963867, 7.804314136505127, 4.541139125823975, 5.313295364379883, 2.7401280403137207, 3.6060781478881836, 5.951656341552734, 5.424027442932129, 2.755996320047416e-07]	[1.7135372161865234, 12.291619300842285, 1.353865623474121, 12.180587768554688, 1.3344440460205078, 6.3250732421875, 12.886531829833984, 4.064478874206543, -0.0]
Melissa is talked to by some children . <eos>	[4.991005897521973, 6.234976291656494, 5.994943618774414, 2.5941543579101562, 5.725271701812744, 5.717389106750488, 4.82177734375, 3.513848066329956, 2.6922134566120803e-07]	[11.689262390136719, 2.997140884399414, 10.533016204833984, 1.467275619506836, 4.163057327270508, 5.475748062133789, 6.835421562194824, 2.9453859329223633, -0.0]
Melissa is talked to by some wheelbarrows . <eos>	[4.994129657745361, 6.2329301834106445, 5.995234966278076, 2.594210386276245, 5.724512100219727, 5.717494010925293, 4.8198089599609375, 4.8984503746032715, 2.766269915355224e-07]	[11.676713943481445, 2.9962377548217773, 10.531697273254395, 1.4681320190429688, 4.157567024230957, 5.477231979370117, 3.325819969177246, 3.5824317932128906, -0.0]
Some reports are run around by the students . <eos>	[4.994466781616211, 6.33418083190918, 4.601579189300537, 6.122984886169434, 3.4839839935302734, 3.9554059505462646, 6.116718292236328, 7.394322395324707, 3.350998878479004, 2.6442199896337115e-07]	[5.218785285949707, 6.827898979187012, 4.038660049438477, 9.024484634399414, 5.135578155517578, 4.245919227600098, 1.4628772735595703, 6.546078681945801, 1.8673877716064453, -0.0]
Some reports are run around by the wheelbarrows . <eos>	[4.990703582763672, 6.332192897796631, 4.603390693664551, 6.122813701629639, 3.485292434692383, 3.9537439346313477, 6.116353988647461, 7.393476963043213, 5.856819152832031, 2.65088743844899e-07]	[5.218423843383789, 6.834410667419434, 4.036069869995117, 9.023469924926758, 5.136173248291016, 4.246273994445801, 1.4627008438110352, 2.8394603729248047, 2.3218812942504883, -0.0]
Heidi was watched by some offspring . <eos>	[4.989544868469238, 5.4850029945373535, 5.000011444091797, 0.9087786674499512, 5.245615005493164, 6.015828609466553, 3.4284422397613525, 2.6535269626037916e-07]	[13.164780616760254, 3.607471466064453, 9.365596771240234, 0.1547260284423828, 4.11589241027832, 12.904187202453613, 2.0257139205932617, -0.0]
Heidi was watched by some ice cream . <eos>	[4.990335464477539, 5.483001708984375, 5.001860618591309, 0.9085255861282349, 5.245816230773926, 6.015438079833984, 2.97224760055542, 5.094757080078125, 2.7320612616676954e-07]	[13.159421920776367, 3.6093597412109375, 9.364718437194824, 0.15470314025878906, 4.114980697631836, 10.784457206726074, 0.5731868743896484, 2.937376022338867, -0.0]
