Some turtles alarm Kimberley . <eos>	[5.545644760131836, 5.850346565246582, 4.947770118713379, 4.901637077331543, 3.239821434020996, 2.605389681775705e-07]	[9.399500846862793, 11.854568481445312, 12.435189247131348, 18.530498504638672, 1.9513778686523438, -0.0]
Some turtles come here Kimberley . <eos>	[5.545644760131836, 5.850346565246582, 4.947770118713379, 2.5771541595458984, 3.508866310119629, 3.4999518394470215, 2.6530415198067203e-07]	[9.399500846862793, 11.854568481445312, 6.061164855957031, 6.0631561279296875, 17.76386260986328, 1.451594352722168, -0.0]
Diane watched Alan . <eos>	[5.545644760131836, 5.393370151519775, 4.311020851135254, 5.2053375244140625, 2.6831318677977833e-07]	[11.577279090881348, 15.59742546081543, 8.767855644226074, 3.8574962615966797, -0.0]
Diane screamed Alan . <eos>	[5.545644760131836, 5.393370151519775, 3.235605239868164, 5.267828941345215, 2.7421788217907306e-07]	[11.577279090881348, 13.134862899780273, 13.169647216796875, 3.211376190185547, -0.0]
This cousin of Theodore buys some mushroom . <eos>	[5.545644760131836, 5.908446311950684, 4.192925453186035, 5.605994701385498, 2.86033296585083, 3.732323169708252, 4.943790435791016, 4.406647205352783, 2.8920339900651015e-07]	[7.818253993988037, 12.443347930908203, 3.044529914855957, 7.718524932861328, 15.237253189086914, 4.544339179992676, 12.547271728515625, 3.184563636779785, -0.0]
This cousin of Theodore wept some mushroom . <eos>	[5.545644760131836, 5.908446311950684, 4.192925453186035, 5.605994701385498, 2.86033296585083, 3.280430555343628, 4.119513034820557, 4.2128520011901855, 2.810736532410374e-07]	[7.818253993988037, 12.443347930908203, 3.044529914855957, 7.718524932861328, 13.687294006347656, 9.106987953186035, 15.616931915283203, 2.5517215728759766, -0.0]
Rhonda was arguing about this nephew of Dana . <eos>	[5.545644760131836, 5.623879432678223, 5.560251712799072, 3.161003828048706, 4.132163047790527, 5.326555252075195, 2.85910964012146, 5.869181156158447, 4.231482982635498, 2.7915689315705094e-07]	[13.352654457092285, 5.603219985961914, 10.55068588256836, 2.8015785217285156, 4.004563331604004, 12.663522720336914, 4.391942977905273, 9.769983291625977, 1.7854375839233398, -0.0]
Rhonda was going fishing this nephew of Dana . <eos>	[5.545644760131836, 5.623879432678223, 5.560251712799072, 1.0007083415985107, 3.128375768661499, 3.8817338943481445, 3.22184419631958, 6.014431953430176, 4.067342758178711, 2.845456208433461e-07]	[13.352654457092285, 5.603219985961914, 7.19655704498291, 10.553625106811523, 9.611993789672852, 14.81528377532959, 4.429622650146484, 9.359336853027344, 1.482046127319336, -0.0]
A lot of actresses ' nieces have toured that art gallery . <eos>	[5.545644760131836, 6.766556739807129, 1.8607481718063354, 6.38814640045166, 4.039319038391113, 6.84675407409668, 2.3275339603424072, 4.3675336837768555, 3.606940269470215, 3.172551155090332, 4.048271179199219, 3.0187735557556152, 2.7727935503207846e-07]	[7.048109531402588, 6.730053901672363, 0.3049907684326172, 11.657875061035156, 5.980525970458984, 10.708131790161133, 3.16837215423584, 7.512326240539551, 6.463111877441406, 10.12613296508789, 7.520547866821289, 0.9993953704833984, -0.0]
A lot of actresses ' nieces have coped that art gallery . <eos>	[5.545644760131836, 6.766556739807129, 1.8607481718063354, 6.38814640045166, 4.039319038391113, 6.84675407409668, 2.3275339603424072, 4.3675336837768555, 4.526284694671631, 5.6200971603393555, 5.905166149139404, 5.943661212921143, 2.7650784772959014e-07]	[7.048109531402588, 6.730053901672363, 0.3049907684326172, 11.657875061035156, 5.980525970458984, 10.708131790161133, 3.16837215423584, 4.671504020690918, 4.554318428039551, 10.107666015625, 8.418139457702637, 2.3550796508789062, -0.0]
Debra wears many skirts . <eos>	[5.545644760131836, 5.147932529449463, 2.873103618621826, 5.4871416091918945, 3.0511794090270996, 2.708214879021398e-07]	[12.803739547729492, 12.3423490524292, 6.863189697265625, 7.338090896606445, 1.9916629791259766, -0.0]
Debra slumps over many skirts . <eos>	[5.545644760131836, 5.147932529449463, 3.625631809234619, 3.749333143234253, 3.6325886249542236, 3.160062789916992, 2.638384444253461e-07]	[12.803739547729492, 1.2544279098510742, 7.94561243057251, 5.949407577514648, 12.427978515625, 1.2096233367919922, -0.0]
Chad 's daughters embarrasses Erin 's girlfriend . <eos>	[5.545644760131836, 4.917447566986084, 7.518368721008301, 3.2136316299438477, 2.7628116607666016, 2.1920549869537354, 5.766029357910156, 4.4814043045043945, 2.732973314323317e-07]	[11.22773265838623, 2.5080089569091797, 9.464519500732422, 3.559297561645508, 10.996213912963867, 5.294023513793945, 6.045500755310059, 4.299615859985352, -0.0]
Chad 's daughters screamed Erin 's girlfriend . <eos>	[5.545644760131836, 4.917447566986084, 7.518368721008301, 3.2136316299438477, 3.2933857440948486, 3.080273151397705, 6.411709785461426, 3.1808316707611084, 2.779216288217867e-07]	[11.22773265838623, 2.5080089569091797, 9.464519500732422, 12.643569946289062, 12.633337020874023, 1.589059829711914, 7.531160831451416, 1.2882270812988281, -0.0]
Elaine criticized Jill . <eos>	[5.545644760131836, 4.784890174865723, 4.193675518035889, 4.4076409339904785, 2.6679919074013014e-07]	[11.844196319580078, 12.106941223144531, 11.199782371520996, 4.011054039001465, -0.0]
Elaine shrugs Jill . <eos>	[5.545644760131836, 4.784890174865723, 3.3035330772399902, 4.922830581665039, 2.74004321454413e-07]	[11.844196319580078, 1.3301610946655273, 11.527600288391113, 2.4179677963256836, -0.0]
The pedestrians question some people . <eos>	[5.545644760131836, 7.150014877319336, 4.609747886657715, 2.4182729721069336, 3.1672892570495605, 3.805964231491089, 2.6911328632195364e-07]	[5.106276512145996, 16.17122459411621, 9.671953201293945, 5.882606506347656, 5.301776885986328, 2.145594596862793, -0.0]
The pedestrians wave some people . <eos>	[5.545644760131836, 7.150014877319336, 4.609747886657715, 4.800497055053711, 5.130443572998047, 4.100120544433594, 2.7171381589141674e-07]	[5.106276512145996, 16.17122459411621, 11.082435607910156, 6.93862247467041, 5.068138122558594, 2.7647323608398438, -0.0]
Vanessa has gone to a lot of college campuses . <eos>	[5.545644760131836, 4.471861362457275, 4.297822952270508, 3.3645846843719482, 5.81982421875, 7.080508232116699, 1.077075719833374, 7.067194938659668, 5.061661720275879, 2.8262720108032227, 2.7882356334885117e-07]	[12.258057594299316, 6.4059295654296875, 5.430624961853027, 1.5345287322998047, 3.0724897384643555, 7.704408168792725, 0.1778545379638672, 6.853065013885498, 5.921039581298828, 1.1746749877929688, -0.0]
