Who had the patients ' cleaning those banks upset . <eos>	[5.545644760131836, 4.913530349731445, 5.477552890777588, 6.835838317871094, 6.282583236694336, 6.7145586013793945, 5.657688140869141, 6.878400802612305, 4.8244452476501465, 3.294668674468994, 2.7804998126157443e-07]	[11.848838806152344, 3.569822311401367, 2.373476028442383, 10.563797950744629, 4.813254356384277, 9.851161003112793, 8.474329948425293, 10.822654724121094, 10.288410186767578, 1.2168359756469727, -0.0]	Who had the patients ' cleaning upset those banks . <eos>	[4.989088535308838, 5.175689220428467, 5.464440822601318, 7.094829559326172, 6.3222479820251465, 6.572788238525391, 5.959051609039307, 3.1645870208740234, 5.66273307800293, 3.411205768585205, 2.9738794182776473e-07]	[10.198959350585938, 4.016847610473633, 1.9682464599609375, 10.086553573608398, 4.8024797439575195, 10.251260757446289, 11.420089721679688, 8.042742729187012, 10.94601821899414, 4.114057540893555, -0.0]
Who has the waitress 's observing Christine bothered . <eos>	[4.992681503295898, 5.177238464355469, 5.466131210327148, 6.357372283935547, 4.866189479827881, 6.540741920471191, 5.436192512512207, 1.9726073741912842, 3.0927042961120605, 2.8308457444836677e-07]	[10.200323104858398, 3.3308229446411133, 2.453248977661133, 14.717456817626953, 3.921963691711426, 14.263751983642578, 14.109413146972656, 16.05692481994629, 5.416049957275391, -0.0]	Who has the waitress 's observing bothered Christine . <eos>	[4.992835998535156, 5.176711082458496, 5.467143535614014, 6.3578596115112305, 4.872946739196777, 6.542698860168457, 5.438553810119629, 3.186300277709961, 2.230107069015503, 2.7479035225042026e-07]	[10.191941261291504, 3.3220691680908203, 2.4558324813842773, 14.71366024017334, 3.931429862976074, 14.272296905517578, 15.030182838439941, 9.041901588439941, 4.489757537841797, -0.0]
Who have a lot of adults ' scanning this play disagreed with . <eos>	[4.988986968994141, 5.173845291137695, 5.2252678871154785, 7.2241435050964355, 1.2503539323806763, 6.658120155334473, 3.993718147277832, 7.088445663452148, 5.597635269165039, 4.141231536865234, 1.795036792755127, 2.586620569229126, 3.793557643890381, 2.760271229362843e-07]	[10.194576263427734, 5.2007246017456055, 3.1063718795776367, 5.106825828552246, 0.21026992797851562, 8.854598999023438, 6.038113594055176, 13.072059631347656, 6.4111528396606445, 8.638631820678711, 16.53697967529297, 1.3714179992675781, 6.091017723083496, -0.0]	Who have a lot of adults ' scanning disagreed with this play . <eos>	[4.988796234130859, 5.176593780517578, 5.226447105407715, 7.224575996398926, 1.2499001026153564, 6.65814733505249, 3.989867687225342, 7.087952613830566, 5.595573425292969, 2.340106725692749, 3.7816126346588135, 5.619633674621582, 2.0041282176971436, 2.8387438533172826e-07]	[10.2012939453125, 5.202096939086914, 3.1081790924072266, 5.104426383972168, 0.21023178100585938, 8.85543155670166, 6.036334037780762, 13.064474105834961, 14.910724639892578, 1.0482196807861328, 3.334545135498047, 7.720521926879883, 1.7090816497802734, -0.0]
Who have many women 's touring Spain embarrassed . <eos>	[4.989152908325195, 5.176337242126465, 5.223964691162109, 7.325538635253906, 5.126365661621094, 6.720914840698242, 5.98407506942749, 2.974484920501709, 3.4005990028381348, 2.75648460501543e-07]	[10.197162628173828, 5.200142860412598, 6.850832939147949, 6.376663684844971, 3.041278839111328, 10.786826133728027, 10.404071807861328, 15.049129486083984, 2.938206672668457, -0.0]	Who have many women 's touring embarrassed Spain . <eos>	[4.991164207458496, 5.177907943725586, 5.22470760345459, 7.32649040222168, 5.127018928527832, 6.718539714813232, 5.988062858581543, 4.647705078125, 3.323270320892334, 2.822344811193034e-07]	[10.202421188354492, 5.202400207519531, 6.851271629333496, 6.374691963195801, 3.039736747741699, 10.785526275634766, 15.716714859008789, 9.611549377441406, 3.147974967956543, -0.0]
Who should pedestrians ' curing Deanna scare . <eos>	[4.989384651184082, 5.17622709274292, 5.030226707458496, 5.412454605102539, 7.225225448608398, 5.261911869049072, 4.785468101501465, 4.401386260986328, 2.907208340729994e-07]	[10.204896926879883, 5.838661193847656, 14.886320114135742, 5.5267839431762695, 13.583808898925781, 5.271505355834961, 11.343332290649414, 6.004271507263184, -0.0]	Who should pedestrians ' curing scare Deanna . <eos>	[4.983716011047363, 5.175387859344482, 5.031601428985596, 5.41340970993042, 7.224557876586914, 5.266147613525391, 3.7803971767425537, 5.010489463806152, 2.821597888669203e-07]	[10.20176887512207, 5.840185165405273, 14.880410194396973, 5.5255126953125, 13.584935188293457, 10.74056339263916, 4.770851135253906, 4.690920829772949, -0.0]
Who are a lot of guys ' kissing Heather aggravating . <eos>	[4.986880779266357, 5.173907279968262, 5.321722030639648, 6.943125247955322, 3.309809684753418, 5.0765910148620605, 3.2811927795410156, 6.369821548461914, 4.957399368286133, 2.2190916538238525, 3.988922119140625, 2.8808545948777464e-07]	[10.203996658325195, 5.031584739685059, 3.5811920166015625, 5.980109214782715, 0.8795652389526367, 4.390316009521484, 6.796814918518066, 11.19411849975586, 13.873876571655273, 17.580238342285156, 3.705082893371582, -0.0]	Who are a lot of guys ' kissing aggravating Heather . <eos>	[4.990105628967285, 5.177505016326904, 5.325037002563477, 6.94495964050293, 3.308607339859009, 5.078189849853516, 3.280738353729248, 6.368098258972168, 4.950324058532715, 4.8345746994018555, 1.9219311475753784, 3.090023312779522e-07]	[10.199324607849121, 5.038729667663574, 3.580460548400879, 5.974595069885254, 0.8797168731689453, 4.390189170837402, 6.799945831298828, 11.191697120666504, 16.930652618408203, 14.73118782043457, 3.3591089248657227, -0.0]
Who should a woman 's selling the bank distract . <eos>	[4.988931179046631, 5.179166793823242, 5.029058933258057, 6.991364479064941, 4.907638072967529, 6.6929731369018555, 5.141471862792969, 7.080841541290283, 3.083253860473633, 3.4174013137817383, 3.0008885687493603e-07]	[10.207138061523438, 5.840371131896973, 5.546282768249512, 4.245473861694336, 4.321234703063965, 13.113251686096191, 3.945131301879883, 8.810685157775879, 13.893978118896484, 5.081066131591797, -0.0]	Who should a woman 's selling distract the bank . <eos>	[4.988429069519043, 5.177619934082031, 5.030662536621094, 6.991391658782959, 4.911373138427734, 6.694097995758057, 5.14520263671875, 3.4731266498565674, 6.6399149894714355, 3.5137579441070557, 2.9531483392020164e-07]	[10.19460391998291, 5.841216087341309, 5.547633171081543, 4.246527671813965, 4.315021514892578, 13.114160537719727, 14.255390167236328, 1.712137222290039, 9.209075927734375, 3.944180488586426, -0.0]
Who will a lot of waiters ' attacking Claire irritate . <eos>	[4.986218452453613, 5.1759772300720215, 5.246333122253418, 6.926008224487305, 2.5718352794647217, 5.241393089294434, 5.16560697555542, 7.031199932098389, 5.327601909637451, 2.629452705383301, 1.4936096668243408, 2.9925823241683247e-07]	[10.19647216796875, 4.266080856323242, 5.95084285736084, 4.937686920166016, 0.5186653137207031, 3.8193397521972656, 5.5407257080078125, 11.843460083007812, 13.784199714660645, 3.655935287475586, 5.223803520202637, -0.0]	Who will a lot of waiters ' attacking irritate Claire . <eos>	[4.989519119262695, 5.177185535430908, 5.246635437011719, 6.9264044761657715, 2.5703494548797607, 5.24075984954834, 5.1683807373046875, 7.030682563781738, 5.323421478271484, 2.286712408065796, 1.9864767789840698, 2.9586178129648033e-07]	[10.192627906799316, 4.2665557861328125, 5.954118728637695, 4.934717178344727, 0.5178794860839844, 3.817729949951172, 5.537433624267578, 11.843729972839355, 4.505147933959961, 15.447917938232422, 5.25264835357666, -0.0]
Who have these girls ' complaining about Phillip aggravated . <eos>	[4.989017486572266, 5.174792766571045, 5.222047805786133, 7.127927303314209, 3.2006897926330566, 6.680852890014648, 2.665891647338867, 4.510888576507568, 2.6882004737854004, 3.9202089309692383, 2.867294028874312e-07]	[10.195959091186523, 5.202181816101074, 6.0167083740234375, 8.053792953491211, 5.786192893981934, 16.08025550842285, 2.368793487548828, 12.03927230834961, 15.29732608795166, 3.403390884399414, -0.0]	Who have these girls ' complaining about aggravated Phillip . <eos>	[4.989871501922607, 5.1783552169799805, 5.225194931030273, 7.129424095153809, 3.189577579498291, 6.680388450622559, 2.6575279235839844, 4.5106964111328125, 6.024739742279053, 2.542847156524658, 2.960042877475644e-07]	[10.190136909484863, 5.2016143798828125, 6.014104843139648, 8.057910919189453, 5.790440559387207, 16.089643478393555, 2.374553680419922, 13.266950607299805, 14.200018882751465, 4.025814056396484, -0.0]
Who had most girls ' kissing a lady annoyed . <eos>	[4.986891269683838, 5.178716659545898, 5.4642863273620605, 5.14565896987915, 5.685789585113525, 6.6056413650512695, 5.258474349975586, 6.400796890258789, 3.018270969390869, 3.3065404891967773, 2.750983298938081e-07]	[10.195648193359375, 4.014040946960449, 6.692130088806152, 8.446327209472656, 4.690135955810547, 11.595738410949707, 4.86525821685791, 5.87185001373291, 15.347115516662598, 4.058717727661133, -0.0]	Who had most girls ' kissing annoyed a lady . <eos>	[4.989134788513184, 5.174609184265137, 5.465566635131836, 5.15419864654541, 5.683242321014404, 6.606324195861816, 5.252460479736328, 2.959047794342041, 5.3605499267578125, 3.4668097496032715, 3.0676054052491963e-07]	[10.195825576782227, 4.016826629638672, 6.690027236938477, 8.446792602539062, 4.6907854080200195, 11.589905738830566, 14.16464614868164, 6.2208662033081055, 5.790844917297363, 3.3652114868164062, -0.0]
