John kisses some men . <eos>	[5.545644760131836, 6.085351467132568, 4.398513317108154, 4.620102882385254, 3.419175863265991, 2.7525859991328616e-07]	[6.85953426361084, 13.167312622070312, 6.939518928527832, 5.242396354675293, 1.6115951538085938, -0.0]	John kisses some deer . <eos>	[4.990409851074219, 6.538764953613281, 4.334668159484863, 4.0225629806518555, 3.6936445236206055, 2.7533786806088756e-07]	[6.861624717712402, 11.507144927978516, 7.2621307373046875, 9.754709243774414, 2.9138336181640625, -0.0]
Melinda does n't visit some dancer . <eos>	[4.988985061645508, 5.774931907653809, 1.3641116619110107, 4.547614574432373, 4.675159454345703, 3.8453259468078613, 4.49868631362915, 2.8744449309670017e-07]	[12.383125305175781, 6.426800727844238, 1.5868730545043945, 7.192699432373047, 7.213430404663086, 12.3665771484375, 3.006808280944824, -0.0]	Melinda does n't visit some analyses . <eos>	[4.989013671875, 5.774632453918457, 1.3634142875671387, 4.548548221588135, 4.674532413482666, 3.8423495292663574, 3.2961843013763428, 2.7537751634554297e-07]	[12.380025863647461, 6.428572654724121, 1.5861225128173828, 7.189226150512695, 7.213082313537598, 14.509840965270996, 2.6321144104003906, -0.0]
Patrick notice some lady . <eos>	[4.989864826202393, 6.262114524841309, 3.9003372192382812, 5.447612762451172, 5.454322814941406, 2.874560038890195e-07]	[9.425464630126953, 18.311119079589844, 6.399152755737305, 10.933256149291992, 5.282493591308594, -0.0]	Patrick notice some cup . <eos>	[4.99500036239624, 6.263756275177002, 3.896266460418701, 5.446340084075928, 6.395183563232422, 2.9390733402578917e-07]	[9.417105674743652, 18.31911849975586, 6.39837646484375, 12.393145561218262, 5.864402770996094, -0.0]
Walter respected the child . <eos>	[4.989093780517578, 6.138797283172607, 4.522554397583008, 7.734953880310059, 2.8407416343688965, 2.62082437529898e-07]	[9.240434646606445, 11.059814453125, 1.3724555969238281, 7.1568193435668945, 4.123020172119141, -0.0]	Walter respected the series . <eos>	[4.99038553237915, 6.138222694396973, 4.520339012145996, 7.734675407409668, 3.4085614681243896, 2.632687596815231e-07]	[9.240555763244629, 11.056251525878906, 1.3726234436035156, 7.961145401000977, 4.075786590576172, -0.0]
Bradley ca n't observe some patients . <eos>	[4.990477561950684, 5.397027969360352, 0.07914140075445175, 5.491863250732422, 4.14276647567749, 5.35731315612793, 3.904550075531006, 2.824184548444464e-07]	[10.278854370117188, 11.598930358886719, 0.011127471923828125, 8.686015129089355, 7.530971527099609, 8.644414901733398, 2.385077476501465, -0.0]	Bradley ca n't observe some documentary . <eos>	[4.994466304779053, 5.395124912261963, 0.07905097305774689, 5.491669178009033, 4.142153739929199, 5.360928535461426, 5.217428684234619, 2.9711333127124817e-07]	[10.270769119262695, 11.603025436401367, 0.01111602783203125, 8.68325424194336, 7.527866840362549, 10.210481643676758, 3.4835519790649414, -0.0]
Catherine finds some pedestrians . <eos>	[4.990139484405518, 5.859630584716797, 4.431046962738037, 6.540163040161133, 5.196406841278076, 2.987671336995845e-07]	[9.953998565673828, 7.3714599609375, 5.319333076477051, 13.897594451904297, 4.344098091125488, -0.0]	Catherine finds some art galleries . <eos>	[4.997477054595947, 5.860340118408203, 4.430270671844482, 6.542453765869141, 5.503288269042969, 4.298981666564941, 2.8036737376169185e-07]	[9.940864562988281, 7.371014595031738, 5.3199615478515625, 9.038589477539062, 4.996712684631348, 4.231846809387207, -0.0]
Carrie had seen the ladies . <eos>	[4.992281436920166, 6.269083023071289, 4.738704681396484, 4.627769947052002, 7.508904457092285, 5.274346351623535, 3.065186717776669e-07]	[11.308178901672363, 5.338996887207031, 5.819767951965332, 1.535604476928711, 9.548271179199219, 5.554136276245117, -0.0]	Carrie had seen the light . <eos>	[4.998673439025879, 6.268736839294434, 4.7384796142578125, 4.62767219543457, 7.507742404937744, 4.817975997924805, 3.0886104696037364e-07]	[11.294352531433105, 5.338624954223633, 5.822439193725586, 1.5357990264892578, 6.814067840576172, 5.261676788330078, -0.0]
Adam left some teachers . <eos>	[4.996163845062256, 5.789128303527832, 4.540187835693359, 4.828543663024902, 3.009751796722412, 2.9099408038746333e-07]	[9.383014678955078, 7.457210540771484, 7.5847368240356445, 9.549690246582031, 4.51662540435791, -0.0]	Adam left some public park . <eos>	[4.9938249588012695, 5.787580966949463, 4.541701316833496, 4.830049514770508, 5.647994041442871, 4.404419898986816, 3.234863470424898e-07]	[9.385337829589844, 7.45919132232666, 7.5850605964660645, 7.368147850036621, 9.67242431640625, 5.382645606994629, -0.0]
Robert describes the children . <eos>	[4.997487545013428, 6.322884559631348, 3.945775270462036, 7.376548767089844, 2.5713915824890137, 2.716361962029623e-07]	[7.7974138259887695, 9.778886795043945, 1.319406509399414, 8.221712112426758, 5.930341720581055, -0.0]	Robert describes the glacier . <eos>	[4.9908928871154785, 6.327142715454102, 3.9469213485717773, 7.375028610229492, 1.8262733221054077, 2.715930236263375e-07]	[7.803813934326172, 9.766441345214844, 1.320267677307129, 12.339729309082031, 6.239485740661621, -0.0]
Pasta annoys some actress . <eos>	[4.995048522949219, 6.399798393249512, 5.251167297363281, 6.759459495544434, 4.079896450042725, 2.684239177597192e-07]	[2.939824104309082, 3.165839195251465, 8.655500411987305, 11.763693809509277, 3.589038848876953, -0.0]	Pasta annoys some shoe . <eos>	[4.988757133483887, 6.396946907043457, 5.247705936431885, 6.757521629333496, 5.844027519226074, 2.789979589579161e-07]	[2.940521240234375, 3.165067672729492, 8.654684066772461, 11.124910354614258, 5.3586530685424805, -0.0]
