Some waiters broke this lost foot . <eos>	[5.545644760131836, 5.850346565246582, 6.685581207275391, 3.908210039138794, 6.188209533691406, 6.224498748779297, 3.575493335723877, 2.687970095394121e-07]	[9.399500846862793, 2.9504528045654297, 9.32864761352539, 5.319282531738281, 11.151443481445312, 8.499784469604492, 2.0176925659179688, -0.0]	Some waiters broke this lost feet . <eos>	[5.545644760131836, 5.850346565246582, 6.685581207275391, 3.908210039138794, 6.188209533691406, 6.224498748779297, 3.320704460144043, 2.686545599317469e-07]	[9.399500846862793, 2.9504528045654297, 9.32864761352539, 5.319282531738281, 11.151443481445312, 11.582328796386719, 1.8397483825683594, -0.0]
The company talks about those big women . <eos>	[5.545644760131836, 7.150014877319336, 4.803688049316406, 2.6867403984069824, 4.719443321228027, 5.995065212249756, 6.381391525268555, 3.942567825317383, 2.756030141881638e-07]	[5.106276512145996, 8.016973495483398, 11.337756156921387, 0.8670902252197266, 7.353057384490967, 9.254047393798828, 7.580544471740723, 2.6717987060546875, -0.0]	The company talks about those big woman . <eos>	[5.545644760131836, 7.150014877319336, 4.803688049316406, 2.6867403984069824, 4.719443321228027, 5.995065212249756, 6.381391525268555, 5.450868606567383, 2.7492160370456986e-07]	[5.106276512145996, 8.016973495483398, 11.337756156921387, 0.8670902252197266, 7.353057384490967, 9.254047393798828, 12.213261604309082, 3.1645097732543945, -0.0]
This blouse astounds this lost woman . <eos>	[5.545644760131836, 5.908446311950684, 2.9943811893463135, 5.471493721008301, 6.60581111907959, 6.730339050292969, 3.1396944522857666, 2.65595758719428e-07]	[7.818253993988037, 14.636831283569336, 6.520590782165527, 5.74912166595459, 12.296565055847168, 7.314218521118164, 2.3496360778808594, -0.0]	This blouse astounds this lost women . <eos>	[5.545644760131836, 5.908446311950684, 2.9943811893463135, 5.471493721008301, 6.60581111907959, 6.730339050292969, 2.7148594856262207, 2.6326853230784764e-07]	[7.818253993988037, 14.636831283569336, 6.520590782165527, 5.74912166595459, 12.296565055847168, 10.142205238342285, 2.5059337615966797, -0.0]
David was n't kissing these standing children . <eos>	[5.545644760131836, 6.002373218536377, 5.9093427658081055, 5.814999103546143, 3.741260290145874, 6.473385334014893, 5.522124290466309, 2.634237289428711, 2.7143684633301746e-07]	[7.833279132843018, 6.173862457275391, 6.409348487854004, 13.050567626953125, 7.818031311035156, 10.364535331726074, 3.043107032775879, 0.8914127349853516, -0.0]	David was n't kissing these standing child . <eos>	[5.545644760131836, 6.002373218536377, 5.9093427658081055, 5.814999103546143, 3.741260290145874, 6.473385334014893, 5.522124290466309, 3.144227981567383, 2.784858565973991e-07]	[7.833279132843018, 6.173862457275391, 6.409348487854004, 13.050567626953125, 7.818031311035156, 10.364535331726074, 8.581572532653809, 1.0798664093017578, -0.0]
This person should n't criticize this upset child . <eos>	[5.545644760131836, 5.908446311950684, 4.061263561248779, 3.7661008834838867, 4.079337120056152, 3.704451322555542, 6.114521503448486, 3.8985886573791504, 3.8788115978240967, 2.776161238671193e-07]	[7.818253993988037, 7.728741645812988, 5.378190994262695, 5.703127861022949, 9.476911544799805, 4.113164901733398, 12.836109161376953, 10.555049896240234, 1.6994504928588867, -0.0]	This person should n't criticize this upset children . <eos>	[5.545644760131836, 5.908446311950684, 4.061263561248779, 3.7661008834838867, 4.079337120056152, 3.704451322555542, 6.114521503448486, 3.8985886573791504, 3.7356343269348145, 2.705027384308778e-07]	[7.818253993988037, 7.728741645812988, 5.378190994262695, 5.703127861022949, 9.476911544799805, 4.113164901733398, 12.836109161376953, 11.896347045898438, 1.5795841217041016, -0.0]
These tomatoes astound that concealed person . <eos>	[5.545644760131836, 6.692653656005859, 3.8807406425476074, 5.15968132019043, 5.219904899597168, 5.470314979553223, 4.3503947257995605, 2.74000228728255e-07]	[9.371075630187988, 14.292908668518066, 5.540061950683594, 4.801213264465332, 13.464247703552246, 10.057944297790527, 3.199502944946289, -0.0]	These tomatoes astound that concealed people . <eos>	[5.545644760131836, 6.692653656005859, 3.8807406425476074, 5.15968132019043, 5.219904899597168, 5.470314979553223, 4.521408557891846, 2.8050675382473855e-07]	[9.371075630187988, 14.292908668518066, 5.540061950683594, 4.801213264465332, 13.464247703552246, 8.719788551330566, 3.445404052734375, -0.0]
Sally has n't cleaned these white oxen . <eos>	[5.545644760131836, 5.699771881103516, 4.7538251876831055, 4.605790138244629, 2.421773910522461, 6.397727012634277, 6.025289058685303, 3.666517972946167, 2.831787639934191e-07]	[11.343379020690918, 6.746921539306641, 5.821413040161133, 10.139347076416016, 6.792231559753418, 7.458700180053711, 11.333061218261719, 1.296365737915039, -0.0]	Sally has n't cleaned these white ox . <eos>	[5.545644760131836, 5.699771881103516, 4.7538251876831055, 4.605790138244629, 2.421773910522461, 6.397727012634277, 6.025289058685303, 5.570662021636963, 2.874045037515316e-07]	[11.343379020690918, 6.746921539306641, 5.821413040161133, 10.139347076416016, 6.792231559753418, 7.458700180053711, 15.12220573425293, 2.2918033599853516, -0.0]
These doors would astound those happy children . <eos>	[5.545644760131836, 6.692653656005859, 3.4536240100860596, 3.8872416019439697, 4.926347255706787, 5.54528284072876, 5.967432022094727, 3.6115856170654297, 2.679082911072328e-07]	[9.371075630187988, 8.978066444396973, 3.890583038330078, 5.023488998413086, 5.676784515380859, 11.117879867553711, 6.143598556518555, 1.6193113327026367, -0.0]	These doors would astound those happy child . <eos>	[5.545644760131836, 6.692653656005859, 3.4536240100860596, 3.8872416019439697, 4.926347255706787, 5.54528284072876, 5.967432022094727, 5.071821212768555, 2.767243927337404e-07]	[9.371075630187988, 8.978066444396973, 3.890583038330078, 5.023488998413086, 5.676784515380859, 11.117879867553711, 10.99222183227539, 2.1932144165039062, -0.0]
Katherine is biking to these red oases . <eos>	[5.545644760131836, 6.1122260093688965, 5.239110946655273, 3.183717727661133, 4.5155487060546875, 6.876346588134766, 5.438109397888184, 4.0774335861206055, 2.742199853855709e-07]	[11.387484550476074, 5.754508018493652, 15.64159870147705, 3.887925148010254, 6.735669136047363, 10.031229019165039, 3.1365652084350586, 1.4749317169189453, -0.0]	Katherine is biking to these red oasis . <eos>	[5.545644760131836, 6.1122260093688965, 5.239110946655273, 3.183717727661133, 4.5155487060546875, 6.876346588134766, 5.438109397888184, 3.949249267578125, 2.6984179157807375e-07]	[11.387484550476074, 5.754508018493652, 15.64159870147705, 3.887925148010254, 6.735669136047363, 10.031229019165039, 10.308467864990234, 1.3852176666259766, -0.0]
Katherine had n't praised this lost man . <eos>	[5.545644760131836, 6.1122260093688965, 4.731662273406982, 4.477916717529297, 3.50675892829895, 5.707708358764648, 7.004030227661133, 2.9482321739196777, 2.71037833954324e-07]	[11.387484550476074, 7.375776767730713, 7.1727294921875, 11.507271766662598, 4.172801971435547, 9.713211059570312, 5.773261070251465, 1.5236282348632812, -0.0]	Katherine had n't praised this lost men . <eos>	[5.545644760131836, 6.1122260093688965, 4.731662273406982, 4.477916717529297, 3.50675892829895, 5.707708358764648, 7.004030227661133, 3.0453853607177734, 2.7153760129294824e-07]	[11.387484550476074, 7.375776767730713, 7.1727294921875, 11.507271766662598, 4.172801971435547, 9.713211059570312, 8.466045379638672, 1.4747629165649414, -0.0]
