Laurie 's ex-boyfriends are n't stunned . <eos>	[5.545644760131836, 4.99859619140625, 7.014489650726318, 5.702381610870361, 6.368310928344727, 6.091240882873535, 2.7365005016326904, 2.78364609584969e-07]	[12.092455863952637, 2.5248947143554688, 2.9535341262817383, 5.0982255935668945, 6.184569358825684, 11.023107528686523, 1.1646308898925781, -0.0]	Laurie 's ex-boyfriends are n't replied . <eos>	[4.989531993865967, 5.906090259552002, 6.502714157104492, 6.799692153930664, 6.59338903427124, 6.160840034484863, 2.854581356048584, 2.732977009145543e-07]	[11.205912590026855, 2.6302757263183594, 3.7021408081054688, 3.6540956497192383, 6.047153472900391, 15.084802627563477, 2.185741424560547, -0.0]
Deborah was n't bored . <eos>	[4.987433433532715, 6.215157508850098, 5.394914150238037, 5.533265113830566, 2.611009120941162, 2.7358811394151417e-07]	[11.366741180419922, 3.965038299560547, 6.090472221374512, 8.885797500610352, 2.3748741149902344, -0.0]	Deborah was n't joked around . <eos>	[4.986227989196777, 6.213968753814697, 5.391908645629883, 5.532095909118652, 2.725231647491455, 3.5862441062927246, 2.8191027467983076e-07]	[11.369219779968262, 3.9667539596557617, 6.091737747192383, 14.633511543273926, 5.894535064697266, 2.3646106719970703, -0.0]
Linda 's piano teachers were n't respected . <eos>	[4.988950252532959, 6.272042274475098, 6.849658966064453, 5.269993305206299, 4.922282695770264, 6.458416938781738, 5.804178714752197, 3.0259783267974854, 2.7469883434605435e-07]	[10.673891067504883, 3.2570571899414062, 8.307954788208008, 6.639005661010742, 2.5242385864257812, 6.2221832275390625, 8.005302429199219, 2.4221973419189453, -0.0]	Linda 's piano teachers were n't struggled . <eos>	[4.989648818969727, 6.270011901855469, 6.84447717666626, 5.267192840576172, 4.923466682434082, 6.45734167098999, 5.802615642547607, 3.0958151817321777, 2.78007689757942e-07]	[10.667400360107422, 3.2556934356689453, 8.31129264831543, 6.619956970214844, 2.5245304107666016, 6.220836639404297, 14.7507905960083, 3.0793066024780273, -0.0]
This guy was bothered . <eos>	[4.987172603607178, 6.139506816864014, 5.022224426269531, 5.781329154968262, 1.9285767078399658, 2.7992371087748324e-07]	[3.593441963195801, 9.514781951904297, 2.1756181716918945, 9.098904609680176, 4.972171783447266, -0.0]	This guy was concurred . <eos>	[4.990381240844727, 6.142041206359863, 5.025085926055908, 5.782025337219238, 2.1164989471435547, 2.733085580075567e-07]	[3.5926294326782227, 9.508569717407227, 2.1788997650146484, 16.176145553588867, 3.639676094055176, -0.0]
Patrick 's guests were n't bored . <eos>	[4.987497806549072, 6.263065338134766, 6.490400314331055, 4.519228935241699, 6.546201705932617, 6.00968074798584, 3.1841928958892822, 2.7789371870312607e-07]	[9.430411338806152, 3.0615148544311523, 10.058171272277832, 1.506361961364746, 7.287284851074219, 10.113309860229492, 1.8512439727783203, -0.0]	Patrick 's guests were n't negotiated . <eos>	[4.985872268676758, 6.262756824493408, 6.487835884094238, 4.516644477844238, 6.546414852142334, 6.009778022766113, 3.410525321960449, 2.73847092557844e-07]	[9.425131797790527, 3.06063175201416, 10.046338081359863, 1.5053997039794922, 7.290569305419922, 13.870964050292969, 2.8626604080200195, -0.0]
Stacy is n't talked about . <eos>	[4.9874420166015625, 5.888082981109619, 5.419912815093994, 5.561394214630127, 2.6621103286743164, 3.8768396377563477, 2.7884067321792827e-07]	[12.401494979858398, 3.32720947265625, 7.114718437194824, 10.240850448608398, 1.1282196044921875, 2.227252960205078, -0.0]	Stacy is n't screamed . <eos>	[4.991927146911621, 5.885522365570068, 5.4183173179626465, 5.560582160949707, 2.8599772453308105, 2.841876778347796e-07]	[12.389632225036621, 3.3243236541748047, 7.110097885131836, 13.25924301147461, 2.422090530395508, -0.0]
Gary is n't watched . <eos>	[4.989966869354248, 6.486315727233887, 5.488033771514893, 5.554210662841797, 2.029621124267578, 2.811244144140801e-07]	[9.552226066589355, 3.8473424911499023, 6.873723030090332, 10.525501251220703, 2.8436756134033203, -0.0]	Gary is n't wept . <eos>	[4.990446090698242, 6.485183238983154, 5.485926151275635, 5.555245399475098, 2.9780683517456055, 2.7566466087591834e-07]	[9.551057815551758, 3.8468523025512695, 6.87628173828125, 15.829724311828613, 1.8678855895996094, -0.0]
Waiters were approached . <eos>	[4.982349872589111, 6.393309116363525, 6.336801528930664, 2.5592963695526123, 2.674766221844038e-07]	[2.944077491760254, 4.748435020446777, 8.884814262390137, 4.939112663269043, -0.0]	Waiters were trained . <eos>	[4.989082336425781, 6.397270202636719, 6.336475372314453, 2.841601848602295, 2.677247152860218e-07]	[2.9414920806884766, 4.747617721557617, 6.336396217346191, 6.217612266540527, -0.0]
Sonia 's dentists are praised . <eos>	[4.989002227783203, 5.782758712768555, 5.515345573425293, 4.435269355773926, 6.006917953491211, 1.6015088558197021, 2.6164957489527296e-07]	[12.022746086120605, 3.556473731994629, 15.068926811218262, 1.6337814331054688, 9.674823760986328, 4.494877815246582, -0.0]	Sonia 's dentists are suffered . <eos>	[4.99155330657959, 5.780762672424316, 5.5178022384643555, 4.437830448150635, 6.007328510284424, 2.8607099056243896, 2.7958017767559795e-07]	[12.015316009521484, 3.5534191131591797, 15.064593315124512, 1.6358728408813477, 12.351730346679688, 5.805264472961426, -0.0]
A committee was n't disturbed . <eos>	[4.986940383911133, 7.241556644439697, 4.357188701629639, 3.525007486343384, 5.478759765625, 2.6990084648132324, 2.691027987111738e-07]	[3.929776191711426, 7.24521541595459, 2.3072328567504883, 9.642192840576172, 10.489047050476074, 2.9448680877685547, -0.0]	A committee was n't conspired . <eos>	[4.987687587738037, 7.245009422302246, 4.3564910888671875, 3.523782730102539, 5.478309154510498, 1.849677324295044, 2.7732488661058596e-07]	[3.9332189559936523, 7.237741470336914, 2.306650161743164, 9.645633697509766, 15.358297348022461, 3.9711360931396484, -0.0]
