Tamara really exited those mountains . <eos>	[5.545644283294678, 4.319853782653809, 5.962946891784668, 3.1621856689453125, 6.271739959716797, 2.9478633403778076, 2.7146580805492704e-07]	[13.49345588684082, 10.882559776306152, 11.566994667053223, 9.140356063842773, 7.687414646148682, 1.207448959350586, -0.0]	Tamara ever exited those mountains . <eos>	[4.99091100692749, 4.488784313201904, 5.113205909729004, 3.803889751434326, 6.387793064117432, 3.2307980060577393, 2.7396669111112715e-07]	[13.783852577209473, 13.793848037719727, 11.811656951904297, 9.811803817749023, 8.179734230041504, 2.1530561447143555, -0.0]
Karen could certainly boycott this association . <eos>	[4.990869522094727, 6.114264965057373, 3.465843915939331, 4.690199851989746, 3.675107955932617, 6.598132133483887, 3.3877906799316406, 2.7245317824053927e-07]	[10.568265914916992, 9.030366897583008, 9.69880485534668, 12.628990173339844, 4.509276390075684, 7.663604259490967, 2.0673999786376953, -0.0]	Karen could ever boycott this association . <eos>	[4.988598823547363, 6.112369060516357, 3.465365409851074, 4.885656833648682, 3.9250502586364746, 6.861844539642334, 3.428776741027832, 2.777791223707027e-07]	[10.56898021697998, 9.030006408691406, 10.231809616088867, 14.38613510131836, 4.673401832580566, 7.488178730010986, 1.8100013732910156, -0.0]
Every committee could often sell a river . <eos>	[4.9893364906311035, 6.179976940155029, 4.511302947998047, 5.283483505249023, 5.49314022064209, 4.855813026428223, 6.102677345275879, 3.6596059799194336, 2.8144648922534543e-07]	[7.679630756378174, 9.031553268432617, 5.348381042480469, 6.575313568115234, 6.772918701171875, 2.4881372451782227, 11.249876022338867, 4.124078750610352, -0.0]	Every committee could ever sell a river . <eos>	[4.98907470703125, 6.180729389190674, 4.511968612670898, 5.2837371826171875, 5.076494216918945, 4.305774211883545, 6.0333452224731445, 3.417940616607666, 2.8126993356636376e-07]	[7.677933692932129, 9.029314041137695, 5.3445024490356445, 8.987431526184082, 7.248282432556152, 2.242229461669922, 11.053447723388672, 3.2245655059814453, -0.0]
Charles had often arrived at those restaurants . <eos>	[4.988710403442383, 6.274101257324219, 5.321276664733887, 4.977599143981934, 2.8844056129455566, 4.740105628967285, 5.619375705718994, 3.423117160797119, 2.7262132107352954e-07]	[7.746604919433594, 4.615083694458008, 7.172786712646484, 8.039080619812012, 1.3375663757324219, 7.8719987869262695, 9.70705509185791, 3.6544198989868164, -0.0]	Charles had ever arrived at those restaurants . <eos>	[4.990319728851318, 6.274621963500977, 5.322307586669922, 4.385066986083984, 2.5697884559631348, 5.052013397216797, 5.668091297149658, 3.2709317207336426, 2.7304599825583864e-07]	[7.745988845825195, 4.612347602844238, 11.161120414733887, 5.890154838562012, 1.3486766815185547, 8.264595031738281, 10.475204467773438, 3.046405792236328, -0.0]
Many skateboards also roll . <eos>	[4.9898152351379395, 5.7847700119018555, 6.409920692443848, 6.068098068237305, 5.095447540283203, 2.6730035074251646e-07]	[5.543132781982422, 3.3279924392700195, 4.707675933837891, 10.342241287231445, 5.736553192138672, -0.0]	Many skateboards ever roll . <eos>	[4.9877400398254395, 5.785544395446777, 6.410070419311523, 6.212284088134766, 4.748314380645752, 2.686452660327632e-07]	[5.547517776489258, 3.3285274505615234, 10.900754928588867, 11.338396072387695, 5.230234146118164, -0.0]
Some river really vaporizes . <eos>	[4.987215518951416, 6.338960647583008, 5.465729713439941, 6.551644325256348, 5.476078033447266, 2.6696420718508307e-07]	[5.216799736022949, 10.481725692749023, 13.877303123474121, 2.573606491088867, 3.3781137466430664, -0.0]	Some river ever vaporizes . <eos>	[4.988768100738525, 6.337101936340332, 5.4633307456970215, 6.191370010375977, 5.138774871826172, 2.6110259909728484e-07]	[5.215620040893555, 10.471555709838867, 15.203784942626953, 3.270199775695801, 3.234651565551758, -0.0]
Guy has really listened to all customers . <eos>	[4.988624095916748, 5.741526126861572, 5.202291488647461, 5.69744873046875, 1.4590954780578613, 5.468746185302734, 3.655683994293213, 3.645587205886841, 2.739976991961157e-07]	[10.171806335449219, 5.137168884277344, 10.459211349487305, 8.242228507995605, 0.2384204864501953, 4.081276893615723, 11.38981819152832, 2.08245849609375, -0.0]	Guy has ever listened to all customers . <eos>	[4.9895429611206055, 5.741759777069092, 5.201066493988037, 4.0391340255737305, 0.7642607688903809, 5.441013813018799, 3.6750433444976807, 3.742215633392334, 2.7706499849955435e-07]	[10.173833847045898, 5.132989883422852, 9.666271209716797, 7.632299423217773, 0.10631179809570312, 4.108249664306641, 11.519462585449219, 2.233654022216797, -0.0]
Mark certainly struggles . <eos>	[4.99019193649292, 6.156490325927734, 6.106441497802734, 2.2590274810791016, 2.788543724818737e-07]	[8.648727416992188, 11.892194747924805, 8.17843246459961, 5.574477195739746, -0.0]	Mark ever struggles . <eos>	[4.990732669830322, 6.1509199142456055, 5.949375629425049, 1.5440564155578613, 2.86132234350589e-07]	[8.639819145202637, 12.737968444824219, 10.319988250732422, 5.472832679748535, -0.0]
Ladies also answer . <eos>	[4.992484092712402, 5.429879188537598, 5.545291900634766, 3.700197696685791, 2.7544547265279107e-07]	[12.65145206451416, 6.283692359924316, 10.487187385559082, 5.538991928100586, -0.0]	Ladies ever answer . <eos>	[4.990321159362793, 5.428703308105469, 5.499370574951172, 3.1075668334960938, 2.777900931505428e-07]	[12.672839164733887, 9.884563446044922, 12.670662879943848, 4.338992118835449, -0.0]
A driver has clearly taken many snakes . <eos>	[4.990018844604492, 7.243527412414551, 4.2325334548950195, 4.254534721374512, 5.772281646728516, 4.304727554321289, 5.738378524780273, 3.462388038635254, 2.6214109993816237e-07]	[3.9381771087646484, 9.211795806884766, 4.104726791381836, 10.294017791748047, 4.865055084228516, 6.903232574462891, 10.399370193481445, 2.650716781616211, -0.0]	A driver has ever taken many snakes . <eos>	[4.989745140075684, 7.245053291320801, 4.23237419128418, 4.255200386047363, 4.052560806274414, 4.071706771850586, 5.551461696624756, 3.337402820587158, 2.6397552232992894e-07]	[3.935403823852539, 9.206202507019043, 4.104681015014648, 8.524345397949219, 4.476047515869141, 7.143531799316406, 9.899526596069336, 2.2667064666748047, -0.0]
