Susan revealed herself . <eos>	[5.545644283294678, 5.577108383178711, 3.093534469604492, 2.8385539054870605, 2.716171252359345e-07]	[10.48115348815918, 12.011582374572754, 5.15577507019043, 2.9007644653320312, -0.0]
Susan revealed themselves . <eos>	[4.98891544342041, 6.082843780517578, 2.5667107105255127, 2.548555612564087, 2.711315119086066e-07]	[9.954928398132324, 9.45676326751709, 9.361555099487305, 6.637502670288086, -0.0]
Renee has n't hurt herself . <eos>	[4.989630699157715, 5.921294212341309, 4.480774879455566, 4.728431701660156, 3.2514848709106445, 3.5794520378112793, 2.970366210774955e-07]	[13.145913124084473, 3.9116640090942383, 6.998966217041016, 7.01723575592041, 2.4183692932128906, 2.0168533325195312, -0.0]
Renee has n't hurt themselves . <eos>	[4.991254806518555, 5.922704219818115, 4.483483791351318, 4.729757785797119, 3.250826358795166, 3.641986846923828, 2.881481577787781e-07]	[13.135157585144043, 3.9148197174072266, 7.004511833190918, 7.019004821777344, 7.667160987854004, 1.9393672943115234, -0.0]
These patients do respect themselves . <eos>	[4.989928245544434, 7.002678394317627, 4.243640899658203, 0.7600181102752686, 2.9354851245880127, 3.295787811279297, 2.57400358805171e-07]	[4.8498430252075195, 7.961097717285156, 4.470516204833984, 13.764702796936035, 6.227187156677246, 3.0254039764404297, -0.0]
These patients do respect himself . <eos>	[4.988694667816162, 7.001428604125977, 4.243073463439941, 0.7600475549697876, 2.9343972206115723, 3.3384671211242676, 2.5581516638339963e-07]	[4.847696304321289, 7.9614152908325195, 4.469709396362305, 13.765288352966309, 9.722749710083008, 3.0868215560913086, -0.0]
Mary should criticize herself . <eos>	[4.986974716186523, 6.052872180938721, 3.84342098236084, 3.592897415161133, 3.3364715576171875, 2.669456193871156e-07]	[8.60807991027832, 8.840964317321777, 10.384525299072266, 6.444260597229004, 4.237013816833496, -0.0]
Mary should criticize themselves . <eos>	[4.989517688751221, 6.0540337562561035, 3.8454999923706055, 3.594547986984253, 3.4344985485076904, 2.692448788366164e-07]	[8.602584838867188, 8.843762397766113, 10.380715370178223, 7.704950332641602, 4.071063041687012, -0.0]
Kristin irritated herself . <eos>	[4.9901275634765625, 5.853549003601074, 5.863704681396484, 2.7860965728759766, 2.661769542555703e-07]	[13.094417572021484, 16.565351486206055, 6.515735626220703, 6.692963600158691, -0.0]
Kristin irritated themselves . <eos>	[4.989141464233398, 5.8496174812316895, 5.870795249938965, 2.711761474609375, 2.6528800844971556e-07]	[13.090974807739258, 16.57317352294922, 11.818329811096191, 6.821063995361328, -0.0]
Tracy described herself . <eos>	[4.987637996673584, 5.907376289367676, 4.466410160064697, 0.4539964199066162, 2.719190490552137e-07]	[10.287702560424805, 8.000722885131836, 3.3486146926879883, 8.878717422485352, -0.0]
Tracy described themselves . <eos>	[4.990228176116943, 5.907185077667236, 4.466122150421143, 0.4983559250831604, 2.728273216234811e-07]	[10.289863586425781, 8.002774238586426, 6.976875305175781, 9.004781723022461, -0.0]
A lot of girls had bothered themselves . <eos>	[4.989499092102051, 7.244446754455566, 0.4004098176956177, 6.253992080688477, 4.9107866287231445, 4.240758895874023, 2.8301053047180176, 3.619025707244873, 2.7890337150893174e-07]	[3.936798095703125, 6.366847038269043, 0.044651031494140625, 8.432137489318848, 4.19598388671875, 10.779346466064453, 6.530584335327148, 2.404348373413086, -0.0]
A lot of girls had bothered himself . <eos>	[4.991014003753662, 7.243801593780518, 0.3997911512851715, 6.253628253936768, 4.91113805770874, 4.239795684814453, 2.829333543777466, 3.487274408340454, 2.773661265109695e-07]	[3.9344043731689453, 6.360415935516357, 0.04456901550292969, 8.428176879882812, 4.196056365966797, 10.779155731201172, 10.273967742919922, 2.5531997680664062, -0.0]
Many teenagers were helping themselves . <eos>	[4.990241050720215, 5.778614044189453, 5.032327651977539, 6.321529388427734, 4.76308012008667, 2.9486286640167236, 2.7587614681579e-07]	[5.54673957824707, 9.828550338745117, 2.8998374938964844, 9.885228157043457, 5.960056304931641, 3.909658432006836, -0.0]
Many teenagers were helping herself . <eos>	[4.991678237915039, 5.778326034545898, 5.03257942199707, 6.321857452392578, 4.762834072113037, 2.724623203277588, 2.717253551054455e-07]	[5.546053886413574, 9.822600364685059, 2.9011335372924805, 9.880926132202148, 9.194375991821289, 3.9777536392211914, -0.0]
Girls talked to themselves . <eos>	[4.99014949798584, 4.773707389831543, 3.5880942344665527, 5.115030288696289, 3.8946785926818848, 2.649740622473473e-07]	[10.63551139831543, 9.917035102844238, 1.9619665145874023, 4.603294372558594, 3.4317150115966797, -0.0]
Girls talked to itself . <eos>	[4.987158298492432, 4.775544166564941, 3.5928142070770264, 5.114125728607178, 4.000687122344971, 2.6505335881665815e-07]	[10.636783599853516, 9.912145614624023, 1.9609432220458984, 9.270612716674805, 3.4699668884277344, -0.0]
All senators listened to themselves . <eos>	[4.987391471862793, 5.815252304077148, 4.273664951324463, 1.075833797454834, 3.8520846366882324, 3.324707508087158, 2.6545990294835065e-07]	[5.9083967208862305, 9.852055549621582, 11.177985191345215, 0.1632537841796875, 7.353923797607422, 1.9237136840820312, -0.0]
