Those radii have scared that teenager . <eos>	[5.545644283294678, 4.580609321594238, 4.488685131072998, 4.17366886138916, 3.372718572616577, 6.197454452514648, 4.154141902923584, 2.745045151186787e-07]	[11.755751609802246, 15.196054458618164, 3.9300403594970703, 14.248177528381348, 6.351840972900391, 12.61086368560791, 2.4056529998779297, -0.0]	Those radii has scared that teenager . <eos>	[4.988105297088623, 5.726659297943115, 3.6135079860687256, 4.498991966247559, 3.596046209335327, 6.0393524169921875, 4.608901023864746, 2.704337589420902e-07]	[7.473626136779785, 15.04361343383789, 8.590123176574707, 14.818391799926758, 6.110970497131348, 13.565513610839844, 4.02058219909668, -0.0]
This goose is n't bothering Edward . <eos>	[4.988696098327637, 6.144156455993652, 3.7359981536865234, 5.234228134155273, 5.658035755157471, 4.1068925857543945, 4.832396507263184, 2.707219550757145e-07]	[3.5943479537963867, 13.067002296447754, 1.0300064086914062, 8.028769493103027, 3.8066225051879883, 13.184497833251953, 2.6246414184570312, -0.0]	This goose were n't bothering Edward . <eos>	[4.9871416091918945, 6.139575958251953, 3.7359931468963623, 5.850874900817871, 6.028772354125977, 4.304783821105957, 5.0742058753967285, 2.69779206973908e-07]	[3.588714599609375, 13.060186386108398, 10.664266586303711, 7.222324371337891, 4.144238471984863, 12.772093772888184, 2.938399314880371, -0.0]
The axes have n't stunned that teenager . <eos>	[4.987722396850586, 7.804417610168457, 3.2439379692077637, 4.00068473815918, 1.8399699926376343, 3.900655508041382, 6.528739929199219, 4.201683521270752, 2.7876970420948055e-07]	[1.7115364074707031, 11.950197219848633, 4.028053283691406, 9.075727462768555, 16.304004669189453, 4.032981872558594, 13.518985748291016, 2.56282901763916, -0.0]	The axes has n't stunned that teenager . <eos>	[4.987977027893066, 7.804562091827393, 3.2439589500427246, 3.744762897491455, 1.7617813348770142, 3.975977897644043, 6.628337860107422, 4.338868141174316, 2.7841178962262347e-07]	[1.7144718170166016, 11.951850891113281, 8.932665824890137, 8.674236297607422, 16.313692092895508, 3.9482975006103516, 13.254551887512207, 2.716444969177246, -0.0]
The radius is boring Carla . <eos>	[4.9883575439453125, 7.804535865783691, 1.9355802536010742, 5.443117141723633, 2.7300891876220703, 5.317458152770996, 2.6745647119241767e-07]	[1.7146148681640625, 10.419524192810059, 2.329122543334961, 13.742731094360352, 19.678241729736328, 2.7563400268554688, -0.0]	The radius were boring Carla . <eos>	[4.986516952514648, 7.804729461669922, 1.9344329833984375, 6.120258331298828, 2.908154010772705, 5.134138584136963, 2.675867278867372e-07]	[1.7114877700805664, 10.420485496520996, 11.045668601989746, 13.581270217895508, 20.074735641479492, 3.731356620788574, -0.0]
All hypotheses have hurt Beth . <eos>	[4.986810684204102, 5.826095104217529, 4.122824668884277, 2.4334232807159424, 4.972172737121582, 3.44290828704834, 2.695319665235729e-07]	[5.908041954040527, 11.132746696472168, 2.174771308898926, 13.3336181640625, 12.838104248046875, 2.4165115356445312, -0.0]	All hypotheses has hurt Beth . <eos>	[4.987229824066162, 5.829963207244873, 4.119580268859863, 2.275944471359253, 4.789092540740967, 3.355289936065674, 2.6849426149055944e-07]	[5.902365684509277, 11.122498512268066, 7.844123840332031, 13.06470775604248, 12.542577743530273, 2.2100563049316406, -0.0]
That woman is n't irritating Dennis . <eos>	[4.987237930297852, 4.972919940948486, 4.497314929962158, 5.868718147277832, 5.721414566040039, 3.4286041259765625, 3.9694905281066895, 2.7969571192443254e-07]	[6.277194023132324, 9.747485160827637, 2.333209991455078, 5.967380523681641, 12.224382400512695, 12.029714584350586, 1.9712352752685547, -0.0]	That woman were n't irritating Dennis . <eos>	[4.989124774932861, 4.97152042388916, 4.500065326690674, 6.299607753753662, 5.871978759765625, 3.8502306938171387, 4.245538711547852, 2.715260905006289e-07]	[6.274332046508789, 9.745933532714844, 7.454367637634277, 5.934006690979004, 13.600637435913086, 11.290578842163086, 2.280755043029785, -0.0]
An alumnus doubts every sweater flattens . <eos>	[4.985597610473633, 6.439777851104736, 2.926760673522949, 3.1199686527252197, 6.62217378616333, 4.5045270919799805, 5.016347408294678, 2.7976955152553273e-07]	[5.636162757873535, 8.498035430908203, 13.672100067138672, 8.262042045593262, 14.301384925842285, 5.64146614074707, 4.304125785827637, -0.0]	An alumnus doubt every sweater flattens . <eos>	[4.987622261047363, 6.439251899719238, 2.92677903175354, 3.3783907890319824, 6.743290901184082, 4.707252502441406, 5.049587249755859, 2.8391548312356463e-07]	[5.630092620849609, 8.477519989013672, 13.588362693786621, 8.732736587524414, 13.97720718383789, 5.456687927246094, 4.756472587585449, -0.0]
The people were n't boycotting those mountains . <eos>	[4.98776388168335, 7.80323600769043, 4.474149227142334, 6.682579040527344, 5.871970176696777, 3.885683536529541, 5.9703593254089355, 2.9513349533081055, 2.7580068717725226e-07]	[1.7105045318603516, 7.330143451690674, 2.9988040924072266, 6.547111511230469, 11.550430297851562, 5.187738418579102, 9.33757209777832, 1.5027275085449219, -0.0]	The people is n't boycotting those mountains . <eos>	[4.991951942443848, 7.804757595062256, 4.48080587387085, 6.454950332641602, 6.03493595123291, 4.135503768920898, 5.759482383728027, 2.8715133666992188, 2.7928027179768833e-07]	[1.713836669921875, 7.324481010437012, 7.881866931915283, 6.768887519836426, 12.157980918884277, 5.319607734680176, 8.875502586364746, 1.431884765625, -0.0]
These hypotheses embarrass Dennis . <eos>	[4.991432189941406, 7.004510879516602, 4.534531593322754, 3.7243714332580566, 3.9641499519348145, 2.6144277853745734e-07]	[4.848807334899902, 9.211520195007324, 14.56707763671875, 10.329601287841797, 3.601991653442383, -0.0]	These hypotheses embarrasses Dennis . <eos>	[4.988089084625244, 7.000733375549316, 4.533876419067383, 5.565537452697754, 4.833573341369629, 2.635388227645308e-07]	[4.8443756103515625, 9.203683853149414, 6.257502555847168, 12.15880012512207, 4.746742248535156, -0.0]
Men have compromised . <eos>	[4.988333702087402, 3.8339009284973145, 5.179299354553223, 5.140893936157227, 2.5980688178606215e-07]	[8.89970588684082, 4.372764587402344, 12.033769607543945, 5.159416198730469, -0.0]	Men has compromised . <eos>	[4.987185001373291, 3.8297476768493652, 4.953175067901611, 5.195232391357422, 2.61149295965879e-07]	[8.91103744506836, 7.883538246154785, 12.381607055664062, 5.147768020629883, -0.0]
