All boys boast about that child . <eos>	[5.545644283294678, 5.225572109222412, 4.809116363525391, 4.218884468078613, 4.95241641998291, 5.531026840209961, 4.74191427230835, 2.757299739641894e-07]	[8.75776481628418, 9.183741569519043, 13.60450553894043, 2.7478466033935547, 4.314258575439453, 7.800887107849121, 2.3083295822143555, -0.0]
All boys boast about those child . <eos>	[4.986992835998535, 5.817017555236816, 4.504308700561523, 4.758345603942871, 5.114080429077148, 5.041720390319824, 6.244075775146484, 2.8169029064883944e-07]	[5.908989906311035, 9.022401809692383, 14.019003868103027, 2.7893428802490234, 6.536820411682129, 9.663578033447266, 4.882594108581543, -0.0]
Candice has taken that axis . <eos>	[4.991008758544922, 4.394932746887207, 4.786667823791504, 4.362123489379883, 5.664713382720947, 4.320209980010986, 2.984700131491991e-07]	[13.447775840759277, 3.975766181945801, 5.474143981933594, 6.034797668457031, 15.251020431518555, 4.826227188110352, -0.0]
Candice has taken those axis . <eos>	[4.987741470336914, 4.388137340545654, 4.784626007080078, 4.362611770629883, 6.475868225097656, 5.632338047027588, 2.9762455255877285e-07]	[13.457969665527344, 3.9805335998535156, 5.474172592163086, 9.835723876953125, 18.625301361083984, 5.324405670166016, -0.0]
Those ladies walk through those oases . <eos>	[4.990201473236084, 5.728960037231445, 4.339962482452393, 4.2011332511901855, 3.3317878246307373, 6.547322750091553, 5.234464168548584, 2.7549143055694003e-07]	[7.469897270202637, 12.08082389831543, 8.290162086486816, 3.0099964141845703, 7.733633518218994, 4.311452865600586, 2.9006195068359375, -0.0]
Those ladies walk through that oases . <eos>	[4.987576007843018, 5.727652549743652, 4.341861724853516, 4.201251029968262, 3.3309192657470703, 6.087769985198975, 5.829732894897461, 2.7601186047832016e-07]	[7.472932815551758, 12.077356338500977, 8.286277770996094, 3.0107078552246094, 5.784087181091309, 4.517753601074219, 3.0746383666992188, -0.0]
The legislatures praise this woman . <eos>	[4.98616886138916, 7.804640769958496, 3.926900863647461, 3.334264039993286, 6.554043292999268, 2.992342710494995, 2.5961179517253186e-07]	[1.7126636505126953, 12.493375778198242, 12.900527954101562, 4.498410224914551, 8.857057571411133, 3.158405303955078, -0.0]
The legislatures praise these woman . <eos>	[4.987513542175293, 7.804388523101807, 3.925717830657959, 3.333950996398926, 6.550903797149658, 3.1369524002075195, 2.5262758640565153e-07]	[1.7121706008911133, 12.490323066711426, 12.90321159362793, 5.056640625, 12.27077579498291, 3.9893741607666016, -0.0]
Many icicles do bore that child . <eos>	[4.990429401397705, 5.781328201293945, 6.406384468078613, 2.0827293395996094, 5.383917808532715, 5.447696685791016, 3.527761459350586, 2.8264884122108924e-07]	[5.543066024780273, 3.327665328979492, 5.552314758300781, 13.696847915649414, 5.245852470397949, 5.987539291381836, 2.1764822006225586, -0.0]
Many icicles do bore those child . <eos>	[4.985755443572998, 5.7804670333862305, 6.4076642990112305, 2.0831775665283203, 5.386162757873535, 6.482734680175781, 5.701988220214844, 2.887188657041406e-07]	[5.541057586669922, 3.326885223388672, 5.551307678222656, 13.701045989990234, 7.262494087219238, 9.451053619384766, 5.767578125, -0.0]
Actors see this tooth . <eos>	[4.99043083190918, 5.362762451171875, 6.210887432098389, 5.5455427169799805, 2.263481616973877, 2.942778394299239e-07]	[10.903641700744629, 8.723936080932617, 4.511109352111816, 13.044506072998047, 3.8413190841674805, -0.0]
