The people haven't	18.43229627609253
The person haven't	18.18658447265625
The people do	17.636708736419678
The person do	19.167789459228516
The men haven't	18.566495418548584
The man haven't	16.236103534698486
The people are	14.744247436523438
The person are	16.342133045196533
The offspring is	17.917448043823242
The offspring is	14.667234420776367
The man does	17.111350536346436
The men does	22.310149669647217
The person doesn't	17.598159313201904
The person doesn't	17.393882274627686
The child doesn't	16.043053150177002
The children doesn't	16.031872272491455
The people aren't	16.19459867477417
The person aren't	15.964463710784912
The series does	21.366032123565674
The series does	18.519317150115967
The alumnus has	23.006333827972412
The alumni has	21.938255310058594
The child has	18.74979257583618
The children has	16.74072790145874
The woman doesn't	16.826209545135498
The women doesn't	17.919696807861328
The woman has	15.761949062347412
The women has	19.98143720626831
The men have	16.161884307861328
The man have	17.603805541992188
The person hasn't	20.471670627593994
The person hasn't	19.47878408432007
The person has	19.066908359527588
The person has	18.29417610168457
The men don't	16.76883316040039
The man don't	16.33602476119995
The woman is	12.290515422821045
The women is	17.013143062591553
The child wasn't	16.42780065536499
The children wasn't	15.660593032836914
The offspring has	19.7861065864563
The offspring has	18.24222993850708
The ox does	23.007545471191406
The oxen does	23.632450103759766
The paralysis doesn't	26.821303367614746
The paralyses doesn't	9.49262809753418
The alumnus hasn't	24.523999214172363
The alumni hasn't	22.411856174468994
The person doesn't	18.73739004135132
The person doesn't	18.084720611572266
The men do	20.709938049316406
The man do	19.204735279083252
The child doesn't	16.765193939208984
The children doesn't	15.526057720184326
The alumnus was	23.239089488983154
The alumni was	21.936325550079346
The ox wasn't	21.550392150878906
The oxen wasn't	19.320583820343018
The man hasn't	14.8253173828125
The men hasn't	17.086315155029297
The women have	16.872665405273438
The woman have	15.221131324768066
The man has	15.835304260253906
The men has	18.816734790802002
The woman doesn't	13.757789611816406
The women doesn't	16.149094104766846
The woman is	12.584049224853516
The women is	17.85893440246582
The women were	13.471921920776367
The woman were	12.765003204345703
The alumnus hasn't	25.27306079864502
The alumni hasn't	21.100019931793213
The child has	19.148975372314453
The children has	18.083627700805664
The octopus wasn't	22.787723064422607
The octopi wasn't	9.263511657714844
The means was	22.00520896911621
The means was	22.899850845336914
The men don't	19.275482654571533
The man don't	17.7397198677063
The women aren't	16.82067632675171
The woman aren't	14.516760349273682
The offspring was	20.847074031829834
The offspring was	17.924845218658447
The women don't	15.55385684967041
The woman don't	14.952149391174316
The axis wasn't	24.1618595123291
The axes wasn't	21.370359420776367
The offspring does	21.906463623046875
The offspring does	20.378774642944336
The woman wasn't	15.473174571990967
The women wasn't	17.122657299041748
The diagnosis is	22.403564929962158
The diagnoses is	22.102436542510986
The child was	15.26626968383789
The children was	18.277509212493896
The alumnus hasn't	24.892395973205566
The alumni hasn't	21.93891477584839
The man doesn't	19.2999529838562
The men doesn't	18.566269397735596
The offspring doesn't	19.38592529296875
The offspring doesn't	16.698593616485596
The woman has	14.981765270233154
The women has	19.178073406219482
The woman has	14.671656131744385
The women has	19.38785219192505
The men have	15.337381839752197
The man have	16.92546844482422
The alumnus doesn't	25.416958808898926
The alumni doesn't	21.428033351898193
The man does	21.306591510772705
The men does	22.65076446533203
The woman does	18.652782440185547
The women does	22.19479751586914
The stimulus doesn't	27.964957237243652
The stimuli doesn't	24.06507968902588
The woman isn't	14.58790111541748
The women isn't	16.24381971359253
The child does	18.93311834335327
The children does	20.908618927001953
The women aren't	14.44101619720459
The woman aren't	15.306150913238525
The octopus wasn't	23.14588737487793
The octopi wasn't	8.95704460144043
The woman does	18.402563095092773
The women does	21.60915756225586
The woman doesn't	14.861819744110107
The women doesn't	16.430023670196533
The woman was	15.447302341461182
The women was	19.875356197357178
The offspring does	24.887017250061035
The offspring does	22.75768518447876
The women haven't	14.96976613998413
The woman haven't	15.100330352783203
The men do	19.281879901885986
The man do	19.262722492218018
The diagnosis doesn't	29.427117347717285
The diagnoses doesn't	21.73052215576172
The men haven't	16.160110473632812
The man haven't	16.872695446014404
The offspring isn't	21.115436553955078
The offspring isn't	16.65583848953247
The man does	18.895352840423584
The men does	22.357852935791016
The man doesn't	15.596853733062744
The men doesn't	16.940287113189697
The child doesn't	15.574556350708008
The children doesn't	15.783987522125244
The men haven't	15.201488971710205
The man haven't	15.986337661743164
The octopus hasn't	23.00475311279297
The octopi hasn't	9.396588563919067
The man doesn't	15.653273105621338
The men doesn't	17.383479595184326
The men do	18.357303142547607
The man do	18.456054210662842
The women are	15.478733539581299
The woman are	13.10378122329712
The child hasn't	16.72737693786621
The children hasn't	15.864376544952393
The women weren't	14.727158546447754
The woman weren't	15.084451675415039
The women haven't	16.326862335205078
The woman haven't	14.429903984069824
The people haven't	19.247287273406982
The person haven't	17.571304321289062
The people were	17.024524211883545
The person were	18.51989507675171
The men weren't	16.66005277633667
The man weren't	15.185837745666504
The men were	15.563206672668457
The man were	15.14102840423584
The women aren't	15.831074237823486
The woman aren't	13.368091106414795
The people don't	18.890045642852783
The person don't	17.033580780029297
The child was	15.464871883392334
The children was	16.692734241485596
The woman isn't	13.05236005783081
The women isn't	16.76892614364624
The people aren't	17.432013988494873
The person aren't	17.01490545272827
The person has	17.69364309310913
The person has	17.197275638580322
The offspring hasn't	19.067567825317383
The offspring hasn't	16.34573221206665
The person isn't	16.56103277206421
The person isn't	17.314292907714844
The women are	15.90954065322876
The woman are	13.673513889312744
The child hasn't	15.503160953521729
The children hasn't	15.845367908477783
The woman hasn't	13.184523582458496
The women hasn't	17.09718132019043
The women weren't	15.118879795074463
The woman weren't	13.91522741317749
The men haven't	16.94439697265625
The man haven't	15.380940914154053
The person has	19.41278886795044
The person has	17.745190143585205
The child doesn't	15.251749992370605
The children doesn't	15.598138332366943
The offspring hasn't	17.050487995147705
The offspring hasn't	16.676208972930908
The person doesn't	17.2782940864563
The person doesn't	17.420466899871826
The men haven't	18.18323850631714
The man haven't	15.61417293548584
The analysis doesn't	26.553016662597656
The analyses doesn't	25.11738681793213
The woman does	16.374694347381592
The women does	20.871471405029297
The child has	15.226183891296387
The children has	17.456607341766357
The women do	17.40665102005005
The woman do	17.115747928619385
The people were	17.017099857330322
The person were	18.711257457733154
The child hasn't	15.677816390991211
The children hasn't	15.340039730072021
The alumnus doesn't	23.9329833984375
The alumni doesn't	21.66408348083496
The women do	20.925155639648438
The woman do	18.99318265914917
The woman is	13.573083400726318
The women is	17.25181245803833
The men don't	17.02873992919922
The man don't	17.569340229034424
The child has	18.282776355743408
The children has	18.654876708984375
The child doesn't	15.182088375091553
The children doesn't	15.74719762802124
The man has	15.68483018875122
The men has	19.09799337387085
The person doesn't	18.701467037200928
The person doesn't	18.648040294647217
The woman doesn't	14.94774055480957
The women doesn't	17.027565479278564
The offspring is	16.511236667633057
The offspring is	15.583179473876953
The man was	15.164719104766846
The men was	18.067524433135986
The people are	15.861635684967041
The person are	17.80116605758667
The cactus doesn't	20.995452404022217
The cacti doesn't	21.941755771636963
The men weren't	16.492848873138428
The man weren't	16.176044940948486
The child does	20.903164386749268
The children does	21.182051181793213
The synopsis hasn't	25.75770092010498
The synopses hasn't	10.78377628326416
The person has	18.607113361358643
The person has	17.702001571655273
The women do	20.749172687530518
The woman do	19.07305669784546
The man doesn't	16.92308807373047
The men doesn't	17.612392902374268
The women were	13.844265460968018
The woman were	13.169847965240479
The woman wasn't	14.488726615905762
The women wasn't	16.102962970733643
The people haven't	18.051817417144775
The person haven't	17.399129390716553
The person doesn't	18.41060972213745
The person doesn't	17.937565326690674
The woman hasn't	13.818830966949463
The women hasn't	16.23807191848755
The woman does	15.579956531524658
The women does	20.74526596069336
The child wasn't	15.709818363189697
The children wasn't	15.502468585968018
The man hasn't	14.880679607391357
The men hasn't	17.566303253173828
The woman isn't	13.561453342437744
The women isn't	16.127230167388916
The offspring doesn't	19.458482265472412
The offspring doesn't	17.668022632598877
The woman doesn't	14.060421466827393
The women doesn't	16.639755249023438
The women aren't	14.84998083114624
The woman aren't	14.167134761810303
The women aren't	15.906379222869873
The woman aren't	13.98352861404419
The woman has	14.796395301818848
The women has	19.564749240875244
The women were	13.794620990753174
The woman were	13.121397972106934
The women do	18.700904846191406
The woman do	16.877975463867188
The child has	16.677173137664795
The children has	18.690921306610107
The woman has	13.404582023620605
The women has	19.371936321258545
The women have	14.615411281585693
The woman have	14.44650650024414
The men haven't	16.834609508514404
The man haven't	15.555233001708984
The woman has	15.455705165863037
The women has	19.551302433013916
The men don't	15.321048259735107
The man don't	15.300506114959717
The women do	19.257924556732178
The woman do	16.84118413925171
The person does	22.490854740142822
The person does	21.10395383834839
The women don't	15.483105182647705
The woman don't	13.041319370269775
The offspring has	20.84368085861206
The offspring has	18.109055042266846
The thesis wasn't	22.721550464630127
The theses wasn't	21.845027446746826
The ox doesn't	20.03087854385376
The oxen doesn't	18.130077838897705
The alumnus is	24.273350715637207
The alumni is	20.806192874908447
The people haven't	18.28874158859253
The person haven't	17.269153118133545
The woman does	18.607545375823975
The women does	20.545974254608154
The people were	16.588404178619385
The person were	19.415177822113037
The people have	17.495635986328125
The person have	19.090347290039062
The offspring was	18.439407348632812
The offspring was	16.476189136505127
The man isn't	16.332705974578857
The men isn't	18.120582103729248
The women weren't	14.617296695709229
The woman weren't	13.762138366699219
The people haven't	18.786609649658203
The person haven't	16.882182598114014
The thesis is	20.201329708099365
The theses is	22.205944061279297
The offspring wasn't	18.29021644592285
The offspring wasn't	16.836060047149658
The octopus was	23.85100793838501
The octopi was	12.354762554168701
The woman hasn't	14.884838104248047
The women hasn't	16.12130355834961
The offspring was	18.50650405883789
The offspring was	17.749282836914062
The person was	19.416359424591064
The person was	19.140150547027588
The person does	19.812211990356445
The person does	19.379775524139404
The women don't	16.675771236419678
The woman don't	13.507797718048096
The man has	15.391746997833252
The men has	18.53966188430786
The people do	18.882941722869873
The person do	19.940041065216064
The goose hasn't	20.22162437438965
The geese hasn't	19.444782257080078
The woman does	17.02582311630249
The women does	21.58079195022583
The man does	18.117949962615967
The men does	21.78044557571411
The child is	14.359933376312256
The children is	16.68638563156128
The child isn't	14.43528413772583
The children isn't	16.033076763153076
The child has	14.308505058288574
The children has	17.6187744140625
