Only children ever	27.255011558532715
Even children ever	24.53041648864746
Only Rebecca ever	34.35702610015869
Even Rebecca ever	32.69275188446045
Only those lights ever	37.25056838989258
Even those lights ever	30.583656311035156
Only Michelle ever	36.28334140777588
Even Michelle ever	32.80833435058594
Only Candice had ever	34.50316619873047
Even Candice had ever	35.24448013305664
Only Diane had ever	34.56956100463867
Even Diane had ever	30.46687126159668
Only Thomas ever	29.234939575195312
Even Thomas ever	30.75817108154297
Only ice ever	36.6846399307251
Even ice ever	32.97197341918945
Only teenagers ever	30.237393379211426
Even teenagers ever	29.12039279937744
Only the students can ever	32.68665790557861
Even the students can ever	32.292563915252686
Only this child has ever	34.26525115966797
Even this child has ever	30.73652744293213
Only Travis ever	29.83480739593506
Even Travis ever	29.347203254699707
Only Jesus ever	27.945865631103516
Even Jesus ever	26.453407287597656
Only adults ever	27.27564239501953
Even adults ever	27.291114807128906
Only the Impressionists ever	33.927913665771484
Even the Impressionists ever	29.79879379272461
Only a teacher ever	29.325485229492188
Even a teacher ever	26.327438354492188
Only windows ever	32.23838424682617
Even windows ever	28.81956195831299
Only some adults could ever	35.46574354171753
Even some adults could ever	33.84613513946533
Only this student does ever	39.706268310546875
Even this student does ever	37.32643127441406
Only the universities ever	34.49089431762695
Even the universities ever	28.913095474243164
Only the customers ever	34.20724105834961
Even the customers ever	31.711990356445312
Only Charles ever	30.628043174743652
Even Charles ever	27.56502628326416
Only Candice ever	35.101223945617676
Even Candice ever	33.517112731933594
Only some cat should ever	42.79184341430664
Even some cat should ever	39.80288028717041
Only these guys ever	31.775108337402344
Even these guys ever	29.2572021484375
Only a teenager has ever	28.929665088653564
Even a teenager has ever	31.527323722839355
Only the actress ever	28.229209899902344
Even the actress ever	27.482257843017578
Only that muffin ever	25.025144577026367
Even that muffin ever	28.94660186767578
Only these bikes ever	37.53057098388672
Even these bikes ever	32.87982940673828
Only that spotlight ever	36.81273651123047
Even that spotlight ever	38.19280242919922
Only Christine would ever	32.525474548339844
Even Christine would ever	29.72641372680664
Only those teachers can ever	34.68350887298584
Even those teachers can ever	35.01728057861328
Only Bill ever	29.74171543121338
Even Bill ever	28.88130283355713
Only Jodi ever	32.4591064453125
Even Jodi ever	32.06417369842529
Only that truck ever	35.80673599243164
Even that truck ever	34.134376525878906
Only Catherine ever	29.770869255065918
Even Catherine ever	28.59031105041504
Only some chair would ever	42.73813247680664
Even some chair would ever	41.590819358825684
Only some schools had ever	34.075210094451904
Even some schools had ever	30.99721908569336
Only Janet ever	32.76191425323486
Even Janet ever	34.07780170440674
Only women ever	24.950892448425293
Even women ever	24.305803298950195
Only Mitchell had ever	32.835845947265625
Even Mitchell had ever	31.39826011657715
Only that cilantro ever	28.638500213623047
Even that cilantro ever	29.967361450195312
Only the Impressionists ever	35.160377502441406
Even the Impressionists ever	29.012664794921875
Only water did ever	35.323158264160156
Even water did ever	33.507896423339844
Only Dana ever	36.560322761535645
Even Dana ever	36.42452144622803
Only Colleen ever	37.44228458404541
Even Colleen ever	34.84152603149414
Only the students ever	26.947341918945312
Even the students ever	26.181184768676758
Only an organization can ever	34.21133041381836
Even an organization can ever	32.644455432891846
Only Samantha had ever	41.219337463378906
Even Samantha had ever	33.47910690307617
Only the school ever	25.736854553222656
Even the school ever	26.265836715698242
Only Karen ever	31.17158031463623
Even Karen ever	30.41898250579834
Only Debra ever	34.76541996002197
Even Debra ever	34.55283451080322
Only the schools ever	32.213741302490234
Even the schools ever	27.80750846862793
Only Catherine ever	30.035897254943848
Even Catherine ever	28.264497756958008
Only Theresa had ever	33.8292236328125
Even Theresa had ever	32.5799674987793
Only Patrick should ever	35.76520919799805
Even Patrick should ever	33.70704650878906
Only Laura ever	29.172337532043457
Even Laura ever	30.745765686035156
Only the actresses ever	31.996524810791016
Even the actresses ever	28.878042221069336
Only Christina had ever	32.39771270751953
Even Christina had ever	31.030635833740234
Only that bike ever	39.30464553833008
Even that bike ever	36.25718307495117
Only Susan ever	30.0866060256958
Even Susan ever	30.910054206848145
Only Roger ever	28.044533729553223
Even Roger ever	28.22706699371338
Only some scarves did ever	43.9807653427124
Even some scarves did ever	42.36258029937744
Only Rachel has ever	34.75987243652344
Even Rachel has ever	32.09478759765625
Only that library ever	34.87028884887695
Even that library ever	33.22315979003906
Only some cashier ever	40.90357208251953
Even some cashier ever	36.12782287597656
Only lakes did ever	41.75132751464844
Even lakes did ever	40.36028289794922
Only Carol does ever	37.782379150390625
Even Carol does ever	35.509307861328125
Only these teachers ever	34.354827880859375
Even these teachers ever	31.674726486206055
Only these hats have ever	35.64892292022705
Even these hats have ever	34.86008167266846
Only this senator can ever	44.55400466918945
Even this senator can ever	39.35197114944458
Only Russell has ever	35.278751373291016
Even Russell has ever	33.47123718261719
Only Steve should ever	37.81553649902344
Even Steve should ever	36.9653205871582
Only some drivers ever	33.76924514770508
Even some drivers ever	30.054534912109375
Only these students ever	32.255523681640625
Even these students ever	31.18585205078125
Only Dan could ever	34.16083526611328
Even Dan could ever	33.9653205871582
Only Omar ever	35.99107360839844
Even Omar ever	31.944225311279297
Only a legislature can ever	35.89815855026245
Even a legislature can ever	32.9089879989624
Only Andrea ever	41.77939510345459
Even Andrea ever	34.04549789428711
Only those coats ever	39.08794403076172
Even those coats ever	35.190677642822266
Only this tomato ever	42.04597473144531
Even this tomato ever	37.72007751464844
Only these men did ever	35.896239280700684
Even these men did ever	34.28445339202881
Only Sally ever	34.81509017944336
Even Sally ever	32.27302837371826
Only Caroline ever	31.189132690429688
Even Caroline ever	33.28813076019287
Only those teenagers ever	33.88153076171875
Even those teenagers ever	33.845542907714844
Only Susan might ever	34.6130256652832
Even Susan might ever	34.44089889526367
Only icicles had ever	24.756099700927734
Even icicles had ever	25.625503540039062
Only those doctors ever	30.767183303833008
Even those doctors ever	29.695343017578125
Only the documentaries do ever	43.23843955993652
Even the documentaries do ever	40.41646480560303
Only those lights ever	34.3053092956543
Even those lights ever	29.594970703125
Only Heidi has ever	36.8337516784668
Even Heidi has ever	35.22825241088867
Only this cup ever	31.41515350341797
Even this cup ever	30.33014678955078
Only these patients ever	33.756431579589844
Even these patients ever	31.11495018005371
Only Rachel ever	29.271615028381348
Even Rachel ever	30.66470432281494
Only the spotlight had ever	35.70927858352661
Even the spotlight had ever	34.211649894714355
Only Carol does ever	34.632442474365234
Even Carol does ever	32.32387161254883
Only Todd ever	28.551913261413574
Even Todd ever	31.17330265045166
Only Claire ever	31.853628158569336
Even Claire ever	31.171239852905273
Only those ladies had ever	36.735050678253174
Even those ladies had ever	32.85672426223755
Only Sherry should ever	38.20692443847656
Even Sherry should ever	39.1273193359375
Only teenagers ever	30.722479820251465
Even teenagers ever	30.423508644104004
Only Andrea ever	34.4005708694458
Even Andrea ever	31.28188991546631
Only those sketches ever	34.872039794921875
Even those sketches ever	31.416400909423828
Only Spain does ever	36.40342330932617
Even Spain does ever	33.16310501098633
Only Monet ever	31.377436637878418
Even Monet ever	27.60468292236328
Only some shoe ever	40.17892837524414
Even some shoe ever	37.8256721496582
Only some students had ever	35.72004795074463
Even some students had ever	32.28134632110596
Only Helen did ever	36.50010681152344
Even Helen did ever	33.12355422973633
Only this wheelbarrow ever	30.359331130981445
Even this wheelbarrow ever	27.45973777770996
Only Carolyn ever	36.50886154174805
Even Carolyn ever	35.450737953186035
Only these pedestrians ever	39.014217376708984
Even these pedestrians ever	34.58062744140625
Only Larry ever	33.372047424316406
Even Larry ever	31.12646770477295
Only Kimberley ever	34.735164642333984
Even Kimberley ever	35.216912269592285
Only Wayne can ever	34.539878845214844
Even Wayne can ever	35.124759674072266
